filename; file size V1; file size V2; LTS size V1; LTS size V2; Explored V1 ; Explored V2 ; matches V1; matches V2
ALCVD47.COB ; 970 ; 740 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVD69.COB ; 795 ; 607 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVD70.COB ; 963 ; 741 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVD71.COB ; 678 ; 493 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF01.COB ; 1130 ; 900 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF05.COB ; 852 ; 656 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF08.COB ; 1132 ; 842 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF11.COB ; 1618 ; 1131 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF12.COB ; 1711 ; 1197 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF13.COB ; 1565 ; 1099 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF14.COB ; 1127 ; 844 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
ALCVF21.COB ; 836 ; 642 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPB402.COB ; 1350 ; 1010 ; 318 ; 164; 238 ; 278 ; 232; 133
AMPB424.COB ; 1576 ; 1259 ; 430 ; 267; 376 ; 453 ; 374; 252
AMPB431.COB ; 3845 ; 2636 ; 524 ; 307; 135 ; 158 ; 131; 92
AMPB432.COB ; 2124 ; 1151 ; 316 ; 163; 138 ; 154 ; 134; 74
AMPB433.COB ; 3033 ; 1332 ; 388 ; 206; 176 ; 197 ; 170; 92
AMPB434.COB ; 3047 ; 1344 ; 388 ; 206; 176 ; 197 ; 170; 92
AMPB500.COB ; 1766 ; 1164 ; 424 ; 250; 36 ; 31 ; 34; 17
AMPB910.COB ; 3067 ; 2539 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPC100.COB ; 2001 ; 1279 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPC110.COB ; 2156 ; 1399 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPC120.COB ; 2156 ; 1399 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPC130.COB ; 1930 ; 1222 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPC140.COB ; 2227 ; 1452 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPC150.COB ; 2225 ; 1454 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPC160.COB ; 2227 ; 1452 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPP423.COB ; 1920 ; 2093 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPP426.COB ; 3709 ; 3371 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPP428.COB ; 5892 ; 5319 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPP429.COB ; 2080 ; 1658 ; 358 ; 130; 198 ; 241 ; 192; 126
AMPP440.COB ; 696 ; 558 ; 208 ; 88; 11 ; 11 ; 9; 7
AMPP505.COB ; 1017 ; 771 ; 194 ; 101; 70 ; 62 ; 66; 37
AMPS001.COB ; 2034 ; 1004 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
AMPU025.COB ; 1012 ; 778 ; 515 ; 167; 56 ; 38 ; 52; 24
AMPU027.COB ; 1117 ; 853 ; 445 ; 202; 40 ; 25 ; 34; 15
AMPU028.COB ; 326 ; 154 ; 65 ; 11; 30 ; 21 ; 30; 11
AMPU029.COB ; 615 ; 274 ; 115 ; 54; 34 ; 25 ; 30; 15
AMPU101.COB ; 516 ; 307 ; 97 ; 46; 62 ; 49 ; 56; 30
AMPU800.COB ; 4109 ; 2371 ; 126 ; 74; 14 ; 15 ; 10; 6
AMPU801.COB ; 678 ; 381 ; 138 ; 69; 19 ; 20 ; 15; 9
CAPB005.COB ; 4526 ; 3471 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPB006.COB ; 2824 ; 2191 ; 784 ; 460; 107 ; 98 ; 105; 57
CAPB081.COB ; 1628 ; 1144 ; 399 ; 186; 79 ; 69 ; 75; 41
CAPB082.COB ; 1617 ; 1140 ; 397 ; 186; 79 ; 69 ; 75; 41
CAPB083.COB ; 1700 ; 1123 ; 381 ; 185; 76 ; 66 ; 72; 39
CAPB087.COB ; 1465 ; 1036 ; 307 ; 170; 35 ; 31 ; 33; 17
CAPP001.COB ; 1874 ; 1312 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP002.COB ; 2529 ; 1831 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP003.COB ; 4441 ; 3250 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP011.COB ; 2066 ; 1384 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP012.COB ; 3234 ; 2145 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP013.COB ; 686 ; 444 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP014.COB ; 1132 ; 750 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP015.COB ; 1902 ; 1324 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP016.COB ; 742 ; 600 ; 213 ; 88; 29 ; 13 ; 25; 7
CAPP017.COB ; 742 ; 600 ; 213 ; 88; 29 ; 13 ; 25; 7
CAPP022.COB ; 649 ; 438 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP023.COB ; 1068 ; 824 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP026.COB ; 1519 ; 1107 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP027.COB ; 302 ; 269 ; 74 ; 17; 62 ; 34 ; 58; 17
CAPP028.COB ; 387 ; 293 ; 80 ; 30; 61 ; 53 ; 55; 23
CAPP032.COB ; 1307 ; 963 ; 347 ; 175; 80 ; 52 ; 72; 32
CAPP033.COB ; 1048 ; 770 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP039.COB ; 1927 ; 1285 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP043.COB ; 2237 ; 1539 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP046.COB ; 2433 ; 1419 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP047.COB ; 2918 ; 1518 ; 594 ; 251; 27 ; 27 ; 21; 15
CAPP048.COB ; 2820 ; 1443 ; 685 ; 251; 48 ; 42 ; 40; 22
CAPP049.COB ; 1256 ; 913 ; 268 ; 96; 186 ; 173 ; 174; 91
CAPP050.COB ; 2854 ; 1472 ; 566 ; 253; 57 ; 53 ; 53; 29
CAPP061.COB ; 2816 ; 1729 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP063.COB ; 1516 ; 996 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPP064.COB ; 2091 ; 1461 ; 512 ; 235; 120 ; 122 ; 118; 68
CAPP070.COB ; 589 ; 481 ; 107 ; 44; 102 ; 83 ; 98; 43
CAPP071.COB ; 710 ; 561 ; 178 ; 64; 129 ; 116 ; 123; 61
CAPP073.COB ; 749 ; 544 ; 175 ; 63; 114 ; 109 ; 108; 59
CAPP084.COB ; 2340 ; 1303 ; 444 ; 226; 96 ; 86 ; 92; 55
CAPP085.COB ; 2359 ; 1308 ; 442 ; 227; 96 ; 86 ; 92; 55
CAPP086.COB ; 1109 ; 741 ; 218 ; 85; 151 ; 150 ; 149; 78
CAPS001.COB ; 5300 ; 3505 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPS002.COB ; 8150 ; 5347 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPS003.COB ; 3794 ; 2135 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPS004.COB ; 5075 ; 2846 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPS005.COB ; 2737 ; 1488 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPS006.COB ; 4645 ; 2616 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPS007.COB ; 2993 ; 1814 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPU004.COB ; 2118 ; 1525 ; 773 ; 388; 62 ; 54 ; 52; 31
CAPU005.COB ; 853 ; 716 ; 236 ; 99; 54 ; 52 ; 50; 31
CAPVA01.COB ; 960 ; 741 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPVA02.COB ; 1236 ; 891 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPVA03.COB ; 1101 ; 870 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPVA04.COB ; 1369 ; 1072 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPVA05.COB ; 736 ; 541 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPVA06.COB ; 836 ; 611 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CAPVA07.COB ; 805 ; 628 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDB001.COB ; 7263 ; 5221 ; 2143 ; 1429; 104 ; 95 ; 103; 59
CVDB002.COB ; 4923 ; 3200 ; 1236 ; 681; 57 ; 47 ; 55; 29
CVDB003.COB ; 1595 ; 1095 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDB004.COB ; 3214 ; 2040 ; 807 ; 430; 50 ; 49 ; 48; 27
CVDB010.COB ; 1811 ; 1124 ; 434 ; 203; 109 ; 115 ; 105; 68
CVDB011.COB ; 1799 ; 1110 ; 436 ; 236; 108 ; 114 ; 105; 66
CVDB101.COB ; 1775 ; 1257 ; 438 ; 222; 27 ; 27 ; 21; 14
CVDB105.COB ; 1999 ; 1390 ; 457 ; 259; 177 ; 205 ; 173; 108
CVDB202.COB ; 1879 ; 1103 ; 473 ; 248; 384 ; 452 ; 374; 238
CVDC001.COB ; 3081 ; 2283 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDC002.COB ; 2104 ; 1512 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDC003.COB ; 2054 ; 1491 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDC004.COB ; 2207 ; 1683 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDC005.COB ; 1628 ; 1063 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDC006.COB ; 2674 ; 2073 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDC007.COB ; 2374 ; 1787 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDC010.COB ; 1588 ; 1011 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDP005.COB ; 1535 ; 971 ; 247 ; 122; 29 ; 26 ; 23; 14
CVDP006.COB ; 1227 ; 851 ; 233 ; 80; 156 ; 152 ; 154; 72
CVDP007.COB ; 1706 ; 1041 ; 277 ; 141; 29 ; 26 ; 23; 14
CVDP008.COB ; 1244 ; 863 ; 237 ; 81; 160 ; 157 ; 158; 73
CVDP009.COB ; 1526 ; 950 ; 322 ; 113; 27 ; 26 ; 21; 14
CVDP100.COB ; 2904 ; 1942 ; 756 ; 371; 40 ; 35 ; 34; 22
CVDP102.COB ; 2926 ; 1679 ; 636 ; 383; 27 ; 27 ; 21; 14
CVDP103.COB ; 2894 ; 1637 ; 645 ; 367; 108 ; 104 ; 98; 57
CVDP104.COB ; 1143 ; 862 ; 225 ; 82; 38 ; 35 ; 36; 20
CVDP201.COB ; 1751 ; 1000 ; 276 ; 136; 49 ; 45 ; 45; 25
CVDS001.COB ; 3951 ; 2115 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDS002.COB ; 4175 ; 2475 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDS003.COB ; 4026 ; 2318 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDS004.COB ; 2980 ; 1491 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDS006.COB ; 5301 ; 3397 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDS007.COB ; 4408 ; 2766 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
CVDU001.COB ; 817 ; 373 ; 127 ; 68; 35 ; 33 ; 29; 18
CVDU002.COB ; 3148 ; 1717 ; 688 ; 375; 89 ; 81 ; 77; 41
CVDU003.COB ; 630 ; 369 ; 161 ; 68; 37 ; 26 ; 31; 13
DABB011.COB ; 8689 ; 5868 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB026.COB ; 1462 ; 942 ; 305 ; 167; 52 ; 48 ; 50; 32
DABB043.COB ; 2558 ; 1784 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB070.COB ; 1886 ; 1217 ; 339 ; 160; 29 ; 36 ; 27; 22
DABB071.COB ; 1967 ; 1225 ; 339 ; 160; 29 ; 36 ; 27; 22
DABB072.COB ; 2324 ; 1581 ; 431 ; 200; 29 ; 36 ; 27; 22
DABB101.COB ; 3917 ; 2680 ; 980 ; 590; 51 ; 48 ; 43; 26
DABB103.COB ; 2444 ; 1565 ; 587 ; 293; 35 ; 32 ; 33; 18
DABB104.COB ; 2474 ; 1825 ; 726 ; 398; 68 ; 56 ; 66; 34
DABB105.COB ; 1171 ; 1019 ; 308 ; 176; 46 ; 49 ; 40; 28
DABB222.COB ; 1719 ; 1065 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB223.COB ; 1232 ; 971 ; 332 ; 163; 45 ; 40 ; 39; 21
DABB224.COB ; 2737 ; 1097 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB226.COB ; 2661 ; 1304 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB400.COB ; 5501 ; 4359 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB401.COB ; 1869 ; 1436 ; 520 ; 273; 79 ; 79 ; 77; 46
DABB598.COB ; 1526 ; 1114 ; 383 ; 200; 29 ; 32 ; 27; 18
DABB600.COB ; 2305 ; 1399 ; 461 ; 222; 161 ; 128 ; 157; 73
DABB601.COB ; 3567 ; 1679 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB603.COB ; 2002 ; 1369 ; 430 ; 191; 27 ; 26 ; 21; 14
DABB604.COB ; 1074 ; 899 ; 260 ; 125; 211 ; 236 ; 209; 111
DABB611.COB ; 3083 ; 2069 ; 701 ; 353; 193 ; 201 ; 189; 125
DABB612.COB ; 1716 ; 1155 ; 409 ; 216; 27 ; 31 ; 25; 17
DABB701.COB ; 2680 ; 1884 ; 662 ; 315; 61 ; 69 ; 59; 40
DABB703.COB ; 1533 ; 1180 ; 357 ; 182; 202 ; 231 ; 196; 119
DABB705.COB ; 2471 ; 1754 ; 642 ; 305; 123 ; 133 ; 115; 72
DABB732.COB ; 1597 ; 973 ; 283 ; 151; 116 ; 137 ; 114; 69
DABB734.COB ; 1812 ; 1100 ; 336 ; 172; 45 ; 38 ; 43; 22
DABB739.COB ; 1926 ; 1247 ; 373 ; 203; 271 ; 312 ; 265; 153
DABB740.COB ; 1742 ; 1145 ; 337 ; 186; 236 ; 278 ; 230; 137
DABB741.COB ; 1848 ; 1163 ; 339 ; 187; 238 ; 281 ; 232; 138
DABB742.COB ; 3384 ; 1442 ; 362 ; 203; 132 ; 147 ; 126; 80
DABB743.COB ; 1761 ; 1165 ; 343 ; 189; 242 ; 285 ; 236; 140
DABB744.COB ; 3391 ; 1448 ; 362 ; 203; 132 ; 147 ; 126; 80
DABB745.COB ; 1802 ; 1151 ; 339 ; 187; 238 ; 281 ; 232; 138
DABB746.COB ; 1800 ; 1149 ; 337 ; 186; 236 ; 278 ; 230; 137
DABB747.COB ; 1802 ; 1151 ; 339 ; 187; 238 ; 281 ; 232; 138
DABB748.COB ; 2053 ; 1338 ; 397 ; 213; 29 ; 31 ; 25; 19
DABB749.COB ; 1873 ; 1163 ; 339 ; 187; 238 ; 281 ; 232; 138
DABB750.COB ; 1872 ; 1163 ; 339 ; 187; 238 ; 281 ; 232; 138
DABB751.COB ; 2140 ; 1420 ; 424 ; 225; 29 ; 32 ; 25; 20
DABB752.COB ; 1928 ; 1166 ; 355 ; 193; 130 ; 145 ; 124; 77
DABB753.COB ; 1679 ; 969 ; 296 ; 146; 73 ; 63 ; 67; 38
DABB825.COB ; 1863 ; 1280 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB875.COB ; 2249 ; 1582 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB887.COB ; 2922 ; 2010 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABB937.COB ; 6294 ; 2779 ; 665 ; 320; 38 ; 34 ; 32; 20
DABP012.COB ; 1951 ; 1222 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP035.COB ; 831 ; 441 ; 111 ; 41; 106 ; 95 ; 102; 40
DABP096.COB ; 2276 ; 1243 ; 449 ; 199; 27 ; 26 ; 21; 14
DABP100.COB ; 995 ; 730 ; 230 ; 101; 31 ; 31 ; 25; 19
DABP102.COB ; 1953 ; 1298 ; 434 ; 209; 27 ; 26 ; 21; 14
DABP106.COB ; 4233 ; 1939 ; 661 ; 338; 34 ; 31 ; 30; 19
DABP108.COB ; 1050 ; 778 ; 235 ; 125; 40 ; 39 ; 34; 23
DABP110.COB ; 2213 ; 1572 ; 563 ; 267; 55 ; 49 ; 51; 31
DABP111.COB ; 726 ; 456 ; 106 ; 43; 101 ; 90 ; 99; 42
DABP112.COB ; 982 ; 604 ; 171 ; 62; 126 ; 113 ; 124; 58
DABP113.COB ; 2172 ; 1535 ; 554 ; 265; 58 ; 58 ; 54; 38
DABP114.COB ; 2177 ; 1549 ; 563 ; 277; 65 ; 66 ; 61; 44
DABP115.COB ; 2186 ; 1556 ; 562 ; 275; 49 ; 45 ; 45; 29
DABP116.COB ; 3266 ; 1523 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP117.COB ; 5303 ; 2880 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP120.COB ; 271 ; 265 ; 56 ; 22; 52 ; 42 ; 52; 22
DABP141.COB ; 1238 ; 840 ; 296 ; 112; 28 ; 29 ; 24; 17
DABP142.COB ; 1487 ; 850 ; 289 ; 107; 51 ; 40 ; 45; 22
DABP214.COB ; 2963 ; 1658 ; 591 ; 237; 29 ; 37 ; 27; 23
DABP216.COB ; 4629 ; 2288 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP217.COB ; 1174 ; 720 ; 255 ; 103; 172 ; 175 ; 172; 98
DABP218.COB ; 1162 ; 638 ; 173 ; 85; 89 ; 99 ; 83; 57
DABP219.COB ; 3153 ; 1478 ; 502 ; 221; 94 ; 106 ; 90; 58
DABP225.COB ; 2181 ; 1284 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP410.COB ; 2489 ; 1938 ; 833 ; 422; 30 ; 28 ; 24; 14
DABP411.COB ; 2505 ; 1945 ; 833 ; 422; 30 ; 28 ; 24; 14
DABP412.COB ; 2461 ; 1893 ; 833 ; 422; 30 ; 28 ; 24; 14
DABP413.COB ; 2196 ; 1511 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP414.COB ; 1664 ; 1126 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP415.COB ; 1734 ; 1197 ; 449 ; 197; 48 ; 36 ; 46; 25
DABP416.COB ; 2132 ; 1699 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP419.COB ; 2333 ; 1655 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP421.COB ; 2240 ; 1520 ; 603 ; 327; 35 ; 39 ; 29; 23
DABP422.COB ; 2419 ; 1579 ; 616 ; 318; 95 ; 98 ; 86; 57
DABP423.COB ; 3094 ; 2096 ; 867 ; 424; 27 ; 38 ; 25; 23
DABP426.COB ; 2249 ; 1723 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP430.COB ; 1749 ; 491 ; 410 ; 34; 27 ; 26 ; 21; 14
DABP431.COB ; 1011 ; 757 ; 266 ; 112; 27 ; 33 ; 25; 19
DABP435.COB ; 1809 ; 1046 ; 426 ; 177; 27 ; 26 ; 21; 14
DABP437.COB ; 1936 ; 1139 ; 446 ; 215; 41 ; 26 ; 35; 14
DABP441.COB ; 2073 ; 1261 ; 484 ; 218; 29 ; 36 ; 27; 21
DABP480.COB ; 1432 ; 1259 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP597.COB ; 569 ; 424 ; 152 ; 61; 36 ; 37 ; 32; 23
DABP599.COB ; 577 ; 432 ; 152 ; 62; 36 ; 37 ; 32; 23
DABP613.COB ; 1203 ; 785 ; 235 ; 75; 29 ; 33 ; 27; 19
DABP721.COB ; 441 ; 317 ; 69 ; 25; 48 ; 37 ; 48; 24
DABP722.COB ; 1334 ; 767 ; 185 ; 86; 98 ; 81 ; 92; 41
DABP723.COB ; 1442 ; 773 ; 203 ; 93; 62 ; 55 ; 56; 30
DABP725.COB ; 1374 ; 821 ; 198 ; 100; 26 ; 26 ; 20; 14
DABP726.COB ; 1390 ; 833 ; 194 ; 98; 28 ; 27 ; 24; 18
DABP727.COB ; 1362 ; 805 ; 184 ; 90; 28 ; 27 ; 24; 18
DABP728.COB ; 1391 ; 831 ; 204 ; 102; 26 ; 26 ; 20; 14
DABP729.COB ; 1333 ; 762 ; 181 ; 82; 94 ; 76 ; 88; 37
DABP731.COB ; 1248 ; 760 ; 185 ; 84; 98 ; 78 ; 92; 39
DABP733.COB ; 1394 ; 857 ; 232 ; 121; 29 ; 32 ; 25; 18
DABP736.COB ; 3250 ; 1225 ; 289 ; 161; 64 ; 57 ; 58; 34
DABP738.COB ; 3962 ; 1316 ; 313 ; 170; 102 ; 87 ; 94; 40
DABP801.COB ; 2029 ; 1383 ; 515 ; 234; 36 ; 37 ; 32; 23
DABP807.COB ; 1004 ; 532 ; 146 ; 51; 22 ; 11 ; 18; 5
DABP811.COB ; 603 ; 423 ; 134 ; 42; 22 ; 11 ; 18; 5
DABP815.COB ; 1499 ; 740 ; 169 ; 83; 27 ; 27 ; 23; 18
DABP820.COB ; 1318 ; 895 ; 312 ; 214; 28 ; 27 ; 24; 18
DABP840.COB ; 843 ; 408 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP851.COB ; 732 ; 474 ; 123 ; 58; 36 ; 34 ; 30; 21
DABP860.COB ; 964 ; 657 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABP888.COB ; 612 ; 489 ; 112 ; 46; 30 ; 30 ; 30; 18
DABP936.COB ; 2076 ; 1021 ; 343 ; 139; 75 ; 80 ; 71; 40
DABS005.COB ; 2559 ; 1395 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS010.COB ; 8435 ; 5637 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS020.COB ; 4834 ; 3088 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS050.COB ; 5566 ; 3574 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS060.COB ; 6338 ; 4019 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS070.COB ; 4264 ; 2636 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS080.COB ; 4672 ; 3090 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS085.COB ; 1986 ; 1155 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS090.COB ; 4786 ; 3103 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABS095.COB ; 4163 ; 2751 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABU001.COB ; 778 ; 659 ; 199 ; 100; 45 ; 42 ; 41; 25
DABU003.COB ; 791 ; 578 ; 157 ; 85; 64 ; 57 ; 60; 37
DABU005.COB ; 2339 ; 1465 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABU006.COB ; 3129 ; 2681 ; 1119 ; 550; 42 ; 40 ; 36; 19
DABU007.COB ; 1323 ; 1007 ; 358 ; 178; 42 ; 32 ; 38; 19
DABU008.COB ; 1055 ; 885 ; 323 ; 168; 35 ; 38 ; 29; 22
DABU009.COB ; 2097 ; 1737 ; 604 ; 302; 31 ; 18 ; 27; 11
DABU014.COB ; 1503 ; 1017 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABU015.COB ; 1193 ; 985 ; 371 ; 190; 34 ; 18 ; 30; 11
DABU023.COB ; 1003 ; 839 ; 305 ; 162; 35 ; 38 ; 29; 22
DABU500.COB ; 6785 ; 3873 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABU998.COB ; 1606 ; 1439 ; 359 ; 132; 195 ; 114 ; 191; 74
DABU999.COB ; 1002 ; 928 ; 165 ; 81; 23 ; 23 ; 19; 13
DABVA05.COB ; 606 ; 444 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA10.COB ; 1085 ; 829 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA20.COB ; 1232 ; 884 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA50.COB ; 1002 ; 719 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA60.COB ; 1111 ; 793 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA70.COB ; 895 ; 694 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA80.COB ; 976 ; 708 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA85.COB ; 763 ; 584 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA90.COB ; 985 ; 758 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
DABVA95.COB ; 920 ; 690 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSAB050.COB ; 2356 ; 1445 ; 495 ; 242; 48 ; 45 ; 48; 25
HSAP004.COB ; 2938 ; 1774 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSAP005.COB ; 2383 ; 1570 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSAP008.COB ; 1428 ; 656 ; 232 ; 94; 31 ; 26 ; 25; 14
HSAP040.COB ; 1108 ; 819 ; 220 ; 121; 190 ; 212 ; 186; 112
HSAP060.COB ; 906 ; 550 ; 129 ; 47; 29 ; 15 ; 23; 7
HSAS300.COB ; 2208 ; 1161 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSAS301.COB ; 2545 ; 1052 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSAU002.COB ; 3181 ; 2491 ; 764 ; 401; 44 ; 35 ; 38; 20
HSAU300.COB ; 3859 ; 2351 ; 1023 ; 648; 47 ; 48 ; 41; 29
HSAU301.COB ; 3360 ; 2173 ; ERROR; ERROR; ERROR; ERROR; ERROR; ERROR
HSPB002.COB ; 3328 ; 969 ; 331 ; 156; 33 ; 34 ; 31; 17
HSPB020.COB ; 4123 ; 1328 ; 470 ; 234; 29 ; 32 ; 27; 20
HSPB025.COB ; 1771 ; 1257 ; 442 ; 207; 29 ; 34 ; 27; 20
