filename; category; exact % value
NOAU024.COB ; Cat2; 0.3031
LADB400.COB ; Cat2; 0.3032
NOAU071.COB ; Cat2; 0.3034
RTCU705.COB ; Cat2; 0.3036
NOAU153.COB ; Cat2; 0.3038
CAPP015.COB ; Cat2; 0.3039
NOAP723.COB ; Cat2; 0.3039
RTCU025.COB ; Cat2; 0.3044
NOAB583.COB ; Cat2; 0.3046
CVDB105.COB ; Cat2; 0.3047
PRCB527.COB ; Cat2; 0.3047
ALCP424.COB ; Cat2; 0.305
OFCVB10.COB ; Cat2; 0.3051
NOAU457.COB ; Cat2; 0.3054
NOAP311.COB ; Cat2; 0.3056
OFCP863.COB ; Cat2; 0.3056
SDFB013.COB ; Cat2; 0.3057
PRCB871.COB ; Cat2; 0.306
OFCP792.COB ; Cat2; 0.3062
RTCB056.COB ; Cat2; 0.3062
CVDP008.COB ; Cat2; 0.3063
NOAP717.COB ; Cat2; 0.3063
CVDP006.COB ; Cat2; 0.3064
NOAP703.COB ; Cat2; 0.3064
NOAP729.COB ; Cat2; 0.3065
RTCC093.COB ; Cat2; 0.3066
NOAP753.COB ; Cat2; 0.3069
OFCP310.COB ; Cat2; 0.307
ALCP787.COB ; Cat2; 0.3071
NOAU060.COB ; Cat2; 0.3073
PRCP730.COB ; Cat2; 0.3075
RTCS114.COB ; Cat2; 0.3075
NOAP858.COB ; Cat2; 0.3076
PRCB857.COB ; Cat2; 0.3076
LADP320.COB ; Cat2; 0.3078
NOAP586.COB ; Cat2; 0.3078
ALCB584.COB ; Cat2; 0.3079
NOAU476.COB ; Cat2; 0.308
OFCVC32.COB ; Cat2; 0.3081
RTCB703.COB ; Cat2; 0.3081
RTCS104.COB ; Cat2; 0.3082
ALCP041.COB ; Cat2; 0.3083
LADB200.COB ; Cat2; 0.3083
PRCC105.COB ; Cat2; 0.3083
LITS504.COB ; Cat2; 0.3088
SFRP505.COB ; Cat2; 0.3088
OFCB404.COB ; Cat2; 0.309
DABP415.COB ; Cat2; 0.3097
OFCB293.COB ; Cat2; 0.3099
RTCB042.COB ; Cat2; 0.31
OFCP497.COB ; Cat2; 0.3101
OFCP761.COB ; Cat2; 0.3101
PRCP530.COB ; Cat2; 0.3102
LITB402.COB ; Cat2; 0.3104
ALCB585.COB ; Cat2; 0.3105
OFCS306.COB ; Cat2; 0.3105
PRCC125.COB ; Cat2; 0.3105
RTCS115.COB ; Cat2; 0.3105
OFCP612.COB ; Cat2; 0.3106
PRCP731.COB ; Cat2; 0.3106
RTCP020.COB ; Cat2; 0.3106
SETB170.COB ; Cat2; 0.3108
LITVA31.COB ; Cat2; 0.3112
NOAU458.COB ; Cat2; 0.3112
ALCP335.COB ; Cat2; 0.3114
DABP413.COB ; Cat2; 0.3119
LITB260.COB ; Cat2; 0.3119
CAPP043.COB ; Cat2; 0.312
DABB887.COB ; Cat2; 0.3121
NOAP561.COB ; Cat2; 0.3121
RTRB096.COB ; Cat2; 0.3121
PRCU103.COB ; Cat2; 0.3122
RTCB011.COB ; Cat2; 0.3122
OFCB265.COB ; Cat2; 0.3127
ALCP505.COB ; Cat2; 0.3128
DABB825.COB ; Cat2; 0.3129
LADP330.COB ; Cat2; 0.3129
NOAP240.COB ; Cat2; 0.3129
NOAP269.COB ; Cat2; 0.3132
OFCP530.COB ; Cat2; 0.3132
RTCS110.COB ; Cat2; 0.3132
SFRP099.COB ; Cat2; 0.3134
CVDB003.COB ; Cat2; 0.3135
LITB401.COB ; Cat2; 0.3136
NOAB426.COB ; Cat2; 0.3137
NOAVH27.COB ; Cat2; 0.3141
PRCB988.COB ; Cat2; 0.3142
SDFP006.COB ; Cat2; 0.3142
PRCS023.COB ; Cat2; 0.3143
AMPB431.COB ; Cat2; 0.3144
LITVA49.COB ; Cat2; 0.3147
PRCS004.COB ; Cat2; 0.3148
SDFP003.COB ; Cat2; 0.315
SAEU002.COB ; Cat2; 0.3151
SDFP033.COB ; Cat2; 0.3153
NOAP082.COB ; Cat2; 0.3156
OFCP534.COB ; Cat2; 0.3156
PRCC110.COB ; Cat2; 0.3157
ALCP201.COB ; Cat2; 0.3158
DABB101.COB ; Cat2; 0.3158
RTCS102.COB ; Cat2; 0.3158
NOAVN12.COB ; Cat2; 0.3159
RTCS108.COB ; Cat2; 0.3159
SDFP012.COB ; Cat2; 0.316
DABB603.COB ; Cat2; 0.3162
SFRP683.COB ; Cat2; 0.3164
NOAB021.COB ; Cat2; 0.3165
NOAB022.COB ; Cat2; 0.3165
NOAVN11.COB ; Cat2; 0.3168
OFCB372.COB ; Cat2; 0.3169
SFRU003.COB ; Cat2; 0.3171
LITS503.COB ; Cat2; 0.3172
OFCB763.COB ; Cat2; 0.3172
ALCB233.COB ; Cat2; 0.3175
NOAP073.COB ; Cat2; 0.3175
PRCS029.COB ; Cat2; 0.3175
SDFP009.COB ; Cat2; 0.3175
NOAU905.COB ; Cat2; 0.3176
NOAU474.COB ; Cat2; 0.3178
PRCC150.COB ; Cat2; 0.3182
RTCP620.COB ; Cat2; 0.3183
DABP801.COB ; Cat2; 0.3184
RTRU905.COB ; Cat2; 0.3184
DABP860.COB ; Cat2; 0.3185
PRCC115.COB ; Cat2; 0.3186
PRCP911.COB ; Cat2; 0.3187
NOAU074.COB ; Cat2; 0.3188
NOAU902.COB ; Cat2; 0.3188
NOAP001.COB ; Cat2; 0.3191
NOAU053.COB ; Cat2; 0.3192
SFRP101.COB ; Cat2; 0.3192
RTCS101.COB ; Cat2; 0.3193
PRCS003.COB ; Cat2; 0.3196
DABB072.COB ; Cat2; 0.3197
RTCS103.COB ; Cat2; 0.3198
NOAU417.COB ; Cat2; 0.3201
NOAVH31.COB ; Cat2; 0.3202
OFCS212.COB ; Cat2; 0.3202
RTCP293.COB ; Cat2; 0.3203
NOAU448.COB ; Cat2; 0.3204
SDFS014.COB ; Cat2; 0.3205
PRCS018.COB ; Cat2; 0.3207
NOAS406.COB ; Cat2; 0.3208
NOAU219.COB ; Cat2; 0.3208
PRCB610.COB ; Cat2; 0.3208
RTCP718.COB ; Cat2; 0.3208
DABP820.COB ; Cat2; 0.3209
LITB227.COB ; Cat2; 0.3209
NOAU441.COB ; Cat2; 0.3209
RTCP079.COB ; Cat2; 0.3209
ALCP243.COB ; Cat2; 0.3212
NOAS404.COB ; Cat2; 0.3212
OFCP430.COB ; Cat2; 0.3212
ALCU252.COB ; Cat2; 0.3213
NOAU036.COB ; Cat2; 0.3213
DABP421.COB ; Cat2; 0.3214
SETB054.COB ; Cat2; 0.3214
DABP141.COB ; Cat2; 0.3215
HSPP034.COB ; Cat2; 0.3216
SFRC002.COB ; Cat2; 0.3216
ALCP700.COB ; Cat2; 0.3219
NOAP199.COB ; Cat2; 0.3219
ALCC200.COB ; Cat2; 0.3221
PRCU060.COB ; Cat2; 0.3221
RTCP711.COB ; Cat2; 0.3222
PRCS013.COB ; Cat2; 0.3223
RTCP716.COB ; Cat2; 0.3223
SETC100.COB ; Cat2; 0.3223
OFCB378.COB ; Cat2; 0.3224
DABP423.COB ; Cat2; 0.3226
OFCU020.COB ; Cat2; 0.3226
NOAP705.COB ; Cat2; 0.3228
PRCB370.COB ; Cat2; 0.3231
DABP414.COB ; Cat2; 0.3233
DABU014.COB ; Cat2; 0.3234
NOAU464.COB ; Cat2; 0.3235
PRCP525.COB ; Cat2; 0.3235
SOPP303.COB ; Cat2; 0.3236
L62U200.COB ; Cat2; 0.3238
NOAP190.COB ; Cat2; 0.3238
NOAP710.COB ; Cat2; 0.3238
NOAS904.COB ; Cat2; 0.3239
SOPP302.COB ; Cat2; 0.324
NOAP431.COB ; Cat2; 0.3241
NOAP887.COB ; Cat2; 0.3241
OFCB065.COB ; Cat2; 0.3241
SDFC105.COB ; Cat2; 0.3242
PRCP532.COB ; Cat2; 0.3244
DABB011.COB ; Cat2; 0.3247
SDFS013.COB ; Cat2; 0.3247
NOAU451.COB ; Cat2; 0.3249
OFCS401.COB ; Cat2; 0.325
PRCC130.COB ; Cat2; 0.325
CAPP022.COB ; Cat2; 0.3251
ALCP259.COB ; Cat2; 0.3262
PRCS021.COB ; Cat2; 0.3262
SDFB016.COB ; Cat2; 0.3262
SDFB040.COB ; Cat2; 0.3262
RTCU024.COB ; Cat2; 0.3263
OFCP492.COB ; Cat2; 0.3265
SETC000.COB ; Cat2; 0.3265
NOAP736.COB ; Cat2; 0.3266
PRCB558.COB ; Cat2; 0.3266
SDFC110.COB ; Cat2; 0.3266
PRCS037.COB ; Cat2; 0.3267
LITS507.COB ; Cat2; 0.3268
OFCB453.COB ; Cat2; 0.3268
DABB612.COB ; Cat2; 0.3269
NOAP721.COB ; Cat2; 0.3269
NOAP711.COB ; Cat2; 0.3271
PRCB187.COB ; Cat2; 0.3273
RTCP150.COB ; Cat2; 0.3276
LITS501.COB ; Cat2; 0.328
NOAB267.COB ; Cat2; 0.3281
NOAP220.COB ; Cat2; 0.3281
NOAP899.COB ; Cat2; 0.3282
ALCB997.COB ; Cat2; 0.3283
OFCP755.COB ; Cat2; 0.3283
OFCP039.COB ; Cat2; 0.3285
SETU002.COB ; Cat2; 0.3286
NOAP187.COB ; Cat2; 0.3288
DABB611.COB ; Cat2; 0.3289
SETP024.COB ; Cat2; 0.3294
OFCS208.COB ; Cat2; 0.3295
OFCS411.COB ; Cat2; 0.3295
PRCU101.COB ; Cat2; 0.3295
PRCU101.COB ; Cat2; 0.3295
ALCP559.COB ; Cat2; 0.3296
NOAVH11.COB ; Cat2; 0.3298
NOAP058.COB ; Cat2; 0.33
NOAP132.COB ; Cat2; 0.33
NOAVH28.COB ; Cat2; 0.33
CAPP011.COB ; Cat2; 0.3301
RTRB097.COB ; Cat2; 0.3306
SAES002.COB ; Cat2; 0.3307
SOPP205.COB ; Cat2; 0.331
ALCU265.COB ; Cat2; 0.3311
PRCB442.COB ; Cat2; 0.3311
PRCU050.COB ; Cat2; 0.3311
CVDP100.COB ; Cat2; 0.3313
ALCP206.COB ; Cat2; 0.3315
RTCS109.COB ; Cat2; 0.3315
NOAP074.COB ; Cat2; 0.3316
RTRP174.COB ; Cat2; 0.3316
ALCU065.COB ; Cat2; 0.3317
DABS010.COB ; Cat2; 0.3317
SDFC100.COB ; Cat2; 0.3317
CAPP086.COB ; Cat2; 0.3318
SETU070.COB ; Cat2; 0.332
NOAP727.COB ; Cat2; 0.3321
PRCC050.COB ; Cat2; 0.3322
SFRP054.COB ; Cat2; 0.3322
ALCU263.COB ; Cat2; 0.3323
RTCP737.COB ; Cat2; 0.3324
NOAB778.COB ; Cat2; 0.3325
NOAB779.COB ; Cat2; 0.3325
NOAB780.COB ; Cat2; 0.3325
NOAB781.COB ; Cat2; 0.3325
NOAU032.COB ; Cat2; 0.3327
SDFS011.COB ; Cat2; 0.3329
CAPP039.COB ; Cat2; 0.3332
NOAP209.COB ; Cat2; 0.3333
OFCP320.COB ; Cat2; 0.3334
ALCB618.COB ; Cat2; 0.3335
ALCB619.COB ; Cat2; 0.3335
NOAP403.COB ; Cat2; 0.3335
NOAB251.COB ; Cat2; 0.3338
LITU003.COB ; Cat2; 0.3339
PRCS012.COB ; Cat2; 0.334
NOAP752.COB ; Cat2; 0.3341
PRCP513.COB ; Cat2; 0.3341
SAES006.COB ; Cat2; 0.3342
SETS008.COB ; Cat2; 0.3343
PRCB150.COB ; Cat2; 0.3346
NOAS905.COB ; Cat2; 0.3347
SFRP686.COB ; Cat2; 0.3347
ALCU067.COB ; Cat2; 0.3349
OFCP562.COB ; Cat2; 0.3351
OFCS302.COB ; Cat2; 0.3351
DABP102.COB ; Cat2; 0.3354
NOAU421.COB ; Cat2; 0.3354
NOAP708.COB ; Cat2; 0.3356
NOAU452.COB ; Cat2; 0.3356
PRCB942.COB ; Cat2; 0.3356
NOAP216.COB ; Cat2; 0.3358
NOAU234.COB ; Cat2; 0.3358
OFCB280.COB ; Cat2; 0.3358
NOAP054.COB ; Cat2; 0.3359
ALCP250.COB ; Cat2; 0.3361
NOAU100.COB ; Cat2; 0.3361
SDFS012.COB ; Cat2; 0.3362
NOAP300.COB ; Cat2; 0.3363
DABB751.COB ; Cat2; 0.3364
OFCP751.COB ; Cat2; 0.3364
OFCB984.COB ; Cat2; 0.3365
CAPP012.COB ; Cat2; 0.3367
NOAS901.COB ; Cat2; 0.3367
SOPP210.COB ; Cat2; 0.3367
OFCB494.COB ; Cat2; 0.337
PRCC040.COB ; Cat2; 0.3371
HSPB063.COB ; Cat2; 0.3372
CAPP014.COB ; Cat2; 0.3375
LITS510.COB ; Cat2; 0.3375
NOAU438.COB ; Cat2; 0.3376
ALCB581.COB ; Cat2; 0.3378
RTCP156.COB ; Cat2; 0.3378
OFCS320.COB ; Cat2; 0.3379
LITB306.COB ; Cat2; 0.3382
RTCB715.COB ; Cat2; 0.3383
DABB743.COB ; Cat2; 0.3384
DABS080.COB ; Cat2; 0.3386
PRCS035.COB ; Cat2; 0.3386
CAPS001.COB ; Cat2; 0.3387
LITS513.COB ; Cat2; 0.3387
RTCB106.COB ; Cat2; 0.3389
RTCS112.COB ; Cat2; 0.3389
NOAU429.COB ; Cat2; 0.3391
OFCP610.COB ; Cat2; 0.3391
DABS095.COB ; Cat2; 0.3392
OFCU025.COB ; Cat2; 0.3392
PRCB943.COB ; Cat2; 0.3392
CAPB083.COB ; Cat2; 0.3394
RTCP026.COB ; Cat2; 0.3402
LITP920.COB ; Cat2; 0.3405
ALCU262.COB ; Cat2; 0.3406
SETC013.COB ; Cat2; 0.3406
AMPB500.COB ; Cat2; 0.3409
PRCS006.COB ; Cat2; 0.341
ALCB234.COB ; Cat2; 0.3412
HSAP005.COB ; Cat2; 0.3412
PRCC063.COB ; Cat2; 0.3412
PRCU100.COB ; Cat2; 0.3415
NOAS402.COB ; Cat2; 0.3416
OFCS312.COB ; Cat2; 0.3416
ALCP500.COB ; Cat2; 0.3417
NOAU447.COB ; Cat2; 0.3417
NOAU453.COB ; Cat2; 0.3418
LITB226.COB ; Cat2; 0.3422
NOAU547.COB ; Cat2; 0.3423
RTCU017.COB ; Cat2; 0.3424
RTCP059.COB ; Cat2; 0.3426
DABB740.COB ; Cat2; 0.3427
RTCB103.COB ; Cat2; 0.3427
LITU004.COB ; Cat2; 0.3428
OFCP438.COB ; Cat2; 0.3428
ALCP079.COB ; Cat2; 0.343
CAPP063.COB ; Cat2; 0.343
SAES003.COB ; Cat2; 0.3431
NOAU537.COB ; Cat2; 0.3435
NOAU904.COB ; Cat2; 0.3436
OFCP532.COB ; Cat2; 0.3436
PRCC051.COB ; Cat2; 0.3436
OFCB389.COB ; Cat2; 0.3437
CAPS002.COB ; Cat2; 0.3439
PRCB506.COB ; Cat2; 0.3441
RTCB502.COB ; Cat2; 0.3443
RTCB505.COB ; Cat2; 0.3443
PRCB880.COB ; Cat2; 0.3444
HSPP031.COB ; Cat2; 0.3446
NOAP434.COB ; Cat2; 0.3446
OFCP274.COB ; Cat2; 0.3457
RTCU006.COB ; Cat2; 0.3457
NOAU435.COB ; Cat2; 0.3458
LITS502.COB ; Cat2; 0.3462
NOAP722.COB ; Cat2; 0.3463
NOAS431.COB ; Cat2; 0.3463
PRCB186.COB ; Cat2; 0.3463
OFCS402.COB ; Cat2; 0.3464
RTCB628.COB ; Cat2; 0.3464
AMPC150.COB ; Cat2; 0.3465
CVDC005.COB ; Cat2; 0.3471
DABP422.COB ; Cat2; 0.3473
NOAU460.COB ; Cat2; 0.3473
NOAU529.COB ; Cat2; 0.3474
DABP613.COB ; Cat2; 0.3475
NOAP853.COB ; Cat2; 0.3475
PRCB120.COB ; Cat2; 0.3476
ALCP095.COB ; Cat2; 0.3477
OFCS209.COB ; Cat2; 0.3477
RTCB250.COB ; Cat2; 0.3478
AMPC140.COB ; Cat2; 0.348
AMPC160.COB ; Cat2; 0.348
SDFS003.COB ; Cat2; 0.348
PRCB500.COB ; Cat2; 0.3481
RTCB608.COB ; Cat2; 0.3481
NOAU428.COB ; Cat2; 0.3482
DABB748.COB ; Cat2; 0.3483
SETC011.COB ; Cat2; 0.3483
ALCP242.COB ; Cat2; 0.3484
OFCS206.COB ; Cat2; 0.3485
RTCB605.COB ; Cat2; 0.3485
OFCP318.COB ; Cat2; 0.3486
NOAP050.COB ; Cat2; 0.3487
NOAB407.COB ; Cat2; 0.3488
RTCU055.COB ; Cat2; 0.3488
NOAU416.COB ; Cat2; 0.3489
ALCS025.COB ; Cat2; 0.3491
LEDBW10.COB ; Cat2; 0.3491
NOAU049.COB ; Cat2; 0.3491
SETS015.COB ; Cat2; 0.3491
NOAS413.COB ; Cat2; 0.3492
OFCP865.COB ; Cat2; 0.3494
NOAB131.COB ; Cat2; 0.3495
OFCB379.COB ; Cat2; 0.3495
OFCP247.COB ; Cat2; 0.3499
RTCB704.COB ; Cat2; 0.3499
CVDB002.COB ; Cat2; 0.35
LITP224.COB ; Cat2; 0.3502
OFCP473.COB ; Cat2; 0.3502
LITB207.COB ; Cat2; 0.3506
OFCP794.COB ; Cat2; 0.3507
OFCB504.COB ; Cat2; 0.3508
SETB002.COB ; Cat2; 0.3509
AMPC110.COB ; Cat2; 0.3511
AMPC120.COB ; Cat2; 0.3511
NOAP701.COB ; Cat2; 0.3512
OFCS314.COB ; Cat2; 0.3513
PRCP720.COB ; Cat2; 0.3514
OFCP327.COB ; Cat2; 0.3515
DABS090.COB ; Cat2; 0.3517
ALCB018.COB ; Cat2; 0.3519
SETS009.COB ; Cat2; 0.3519
NOAU443.COB ; Cat2; 0.3522
NOAB412.COB ; Cat2; 0.3523
ALCP470.COB ; Cat2; 0.3524
OFCB267.COB ; Cat2; 0.3524
ALCB232.COB ; Cat2; 0.3525
DABB739.COB ; Cat2; 0.3525
DABP851.COB ; Cat2; 0.3525
OFCP601.COB ; Cat2; 0.3526
NOAP850.COB ; Cat2; 0.3527
CAPP013.COB ; Cat2; 0.3528
HSAU301.COB ; Cat2; 0.3533
OFCP533.COB ; Cat2; 0.3534
PRCB805.COB ; Cat2; 0.3536
NOAB410.COB ; Cat2; 0.3538
NOAP856.COB ; Cat2; 0.3538
OFCP288.COB ; Cat2; 0.3538
LITP923.COB ; Cat2; 0.3545
DABB070.COB ; Cat2; 0.3547
RTCB606.COB ; Cat2; 0.3547
NOAP414.COB ; Cat2; 0.3548
NOAU470.COB ; Cat2; 0.3549
NOAU037.COB ; Cat2; 0.3551
ALCU029.COB ; Cat2; 0.3554
LITP300.COB ; Cat2; 0.3555
DABB026.COB ; Cat2; 0.3557
NOAU154.COB ; Cat2; 0.3558
RTCB630.COB ; Cat2; 0.3561
PRCP728.COB ; Cat2; 0.3562
PRCS011.COB ; Cat2; 0.3562
SDFP310.COB ; Cat2; 0.3563
SOPP304.COB ; Cat2; 0.3563
NOAU427.COB ; Cat2; 0.3564
PRCB012.COB ; Cat2; 0.3565
SDFP305.COB ; Cat2; 0.3565
NOAB122.COB ; Cat2; 0.3571
OFCB418.COB ; Cat2; 0.3573
ALCB683.COB ; Cat2; 0.3576
PRCU020.COB ; Cat2; 0.3577
SETP035.COB ; Cat2; 0.3578
DABS050.COB ; Cat2; 0.3579
LITS505.COB ; Cat2; 0.3581
LITS506.COB ; Cat2; 0.3581
NOAP893.COB ; Cat2; 0.3583
NOAB127.COB ; Cat2; 0.3584
OFCP323.COB ; Cat2; 0.3584
PRCB090.COB ; Cat2; 0.3584
LADU300.COB ; Cat2; 0.3588
SDFS004.COB ; Cat2; 0.3588
LITP921.COB ; Cat2; 0.3591
NOAU052.COB ; Cat2; 0.3591
NOAU405.COB ; Cat2; 0.3591
CVDS006.COB ; Cat2; 0.3592
SDFP023.COB ; Cat2; 0.3593
NOAB119.COB ; Cat2; 0.3594
NOAS917.COB ; Cat3; 0.3594
OFCS407.COB ; Cat3; 0.3596
SDFP026.COB ; Cat3; 0.3596
DABB103.COB ; Cat3; 0.3597
SETB051.COB ; Cat3; 0.3597
RTRU026.COB ; Cat3; 0.3599
LADP110.COB ; Cat3; 0.3602
RTCB257.COB ; Cat3; 0.3604
SFRP098.COB ; Cat3; 0.3605
SOPP402.COB ; Cat3; 0.3606
ALCS031.COB ; Cat3; 0.3608
AMPC100.COB ; Cat3; 0.3608
SDFP020.COB ; Cat3; 0.361
ALCU020.COB ; Cat3; 0.3612
DABS020.COB ; Cat3; 0.3612
NOAB167.COB ; Cat3; 0.3612
DABB745.COB ; Cat3; 0.3613
DABB747.COB ; Cat3; 0.3613
NOAS902.COB ; Cat3; 0.3614
ALCU070.COB ; Cat3; 0.3617
DABB746.COB ; Cat3; 0.3617
SETB050.COB ; Cat3; 0.3617
SOPP415.COB ; Cat3; 0.3618
OFCB388.COB ; Cat3; 0.3619
PRCP523.COB ; Cat3; 0.362
PRCB945.COB ; Cat3; 0.3623
PRCP443.COB ; Cat3; 0.3623
NOAU021.COB ; Cat3; 0.3625
OFCP864.COB ; Cat3; 0.3627
ALCP215.COB ; Cat3; 0.3628
SETU006.COB ; Cat3; 0.3632
CVDC010.COB ; Cat3; 0.3634
OFCP054.COB ; Cat3; 0.3634
PRCS009.COB ; Cat3; 0.3635
NOAB005.COB ; Cat3; 0.3639
PRCS056.COB ; Cat3; 0.3642
NOAS429.COB ; Cat3; 0.3643
NOAU409.COB ; Cat3; 0.3643
OFCB904.COB ; Cat3; 0.3643
LADP100.COB ; Cat3; 0.3644
PRCS063.COB ; Cat3; 0.3646
ALCU264.COB ; Cat3; 0.3647
OFCB501.COB ; Cat3; 0.3647
OFCB860.COB ; Cat3; 0.3648
NOAS923.COB ; Cat3; 0.3649
SDFP017.COB ; Cat3; 0.365
NOAB125.COB ; Cat3; 0.3652
NOAU455.COB ; Cat3; 0.3652
CVDB004.COB ; Cat3; 0.3653
PRCS027.COB ; Cat3; 0.3655
NOAS410.COB ; Cat3; 0.3656
LITS509.COB ; Cat3; 0.3657
PRCS033.COB ; Cat3; 0.3657
DABS060.COB ; Cat3; 0.3659
NOAS906.COB ; Cat3; 0.3659
NOAU104.COB ; Cat3; 0.366
RTCB527.COB ; Cat3; 0.366
SAES001.COB ; Cat3; 0.3662
OFCS210.COB ; Cat3; 0.3663
SETS012.COB ; Cat3; 0.3663
AMPC130.COB ; Cat3; 0.3668
NOAP889.COB ; Cat3; 0.3668
OFCP764.COB ; Cat3; 0.3669
OFCS313.COB ; Cat3; 0.3671
CVDP005.COB ; Cat3; 0.3674
NOAB425.COB ; Cat3; 0.3674
NOAU477.COB ; Cat3; 0.3674
PRCS010.COB ; Cat3; 0.3675
NOAP504.COB ; Cat3; 0.3676
OFCP071.COB ; Cat3; 0.3677
ALCS067.COB ; Cat3; 0.3678
NOAP720.COB ; Cat3; 0.3678
RTCB520.COB ; Cat3; 0.368
ALCU051.COB ; Cat3; 0.3683
NOAP230.COB ; Cat3; 0.3683
OFCP417.COB ; Cat3; 0.3683
NOAU467.COB ; Cat3; 0.3684
RTCB205.COB ; Cat3; 0.3685
RTCB607.COB ; Cat3; 0.3685
RTCB043.COB ; Cat3; 0.3686
NOAP270.COB ; Cat3; 0.3687
NOAS122.COB ; Cat3; 0.3688
PRCB507.COB ; Cat3; 0.3688
ALCP667.COB ; Cat3; 0.3689
NOAP258.COB ; Cat3; 0.369
OFCP307.COB ; Cat3; 0.369
RTCB034.COB ; Cat3; 0.3691
RTCB523.COB ; Cat3; 0.3691
NOAP879.COB ; Cat3; 0.3693
L62P261.COB ; Cat3; 0.3694
HSPP107.COB ; Cat3; 0.3696
NOAB408.COB ; Cat3; 0.3696
OFCB375.COB ; Cat3; 0.3696
RTCU002.COB ; Cat3; 0.3697
NOAU050.COB ; Cat3; 0.3698
NOAS428.COB ; Cat3; 0.3699
NOAP032.COB ; Cat3; 0.37
NOAU442.COB ; Cat3; 0.3706
OFCB222.COB ; Cat3; 0.3706
OFCS308.COB ; Cat3; 0.3706
PRCS040.COB ; Cat3; 0.3706
DABB741.COB ; Cat3; 0.3707
OFCP013.COB ; Cat3; 0.3707
LITS311.COB ; Cat3; 0.3708
RTCP274.COB ; Cat3; 0.3709
NOAP244.COB ; Cat3; 0.371
NOAU907.COB ; Cat3; 0.371
NOAP709.COB ; Cat3; 0.3711
LADU200.COB ; Cat3; 0.3713
LITS511.COB ; Cat3; 0.3713
PRCP756.COB ; Cat3; 0.3713
LITS708.COB ; Cat3; 0.3714
SOPP420.COB ; Cat3; 0.3714
RTCU033.COB ; Cat3; 0.3716
ALCS028.COB ; Cat3; 0.3718
DABP111.COB ; Cat3; 0.3719
RTCB707.COB ; Cat3; 0.3721
NOAP505.COB ; Cat3; 0.3722
PRCS014.COB ; Cat3; 0.3724
CVDS007.COB ; Cat3; 0.3725
OFCP796.COB ; Cat3; 0.3726
PRCB185.COB ; Cat3; 0.3727
ALCP703.COB ; Cat3; 0.3728
NOAU107.COB ; Cat3; 0.373
ALCU052.COB ; Cat3; 0.3731
NOAU482.COB ; Cat3; 0.3731
NOAP734.COB ; Cat3; 0.3734
NOAS401.COB ; Cat3; 0.3736
PRCP410.COB ; Cat3; 0.3736
SOPP410.COB ; Cat3; 0.3736
DABP012.COB ; Cat3; 0.3737
DABU005.COB ; Cat3; 0.3737
NOAS168.COB ; Cat3; 0.3738
NOAB227.COB ; Cat3; 0.3742
OFCS103.COB ; Cat3; 0.3742
RTCP237.COB ; Cat3; 0.3742
PRCS030.COB ; Cat3; 0.3745
NOAP882.COB ; Cat3; 0.3747
RTCP751.COB ; Cat3; 0.3748
HSPS303.COB ; Cat3; 0.375
NOAP777.COB ; Cat3; 0.375
HSPP069.COB ; Cat3; 0.3752
SDFS010.COB ; Cat3; 0.3754
ALCS065.COB ; Cat3; 0.3757
OFCB223.COB ; Cat3; 0.3761
PRCP864.COB ; Cat3; 0.3761
ALCP422.COB ; Cat3; 0.3763
SEFU602.COB ; Cat3; 0.3763
LITS301.COB ; Cat3; 0.3767
RTCB631.COB ; Cat3; 0.3767
PRCP435.COB ; Cat3; 0.3771
DABB071.COB ; Cat3; 0.3772
PRCS062.COB ; Cat3; 0.3772
CVDP009.COB ; Cat3; 0.3775
PRCS061.COB ; Cat3; 0.3779
ALCS068.COB ; Cat3; 0.3782
LITP216.COB ; Cat3; 0.3782
NOAP875.COB ; Cat3; 0.3785
DABB750.COB ; Cat3; 0.3787
DABB749.COB ; Cat3; 0.3791
NOAU468.COB ; Cat3; 0.3792
PRCB885.COB ; Cat3; 0.3792
CVDB010.COB ; Cat3; 0.3793
PRCS050.COB ; Cat3; 0.3793
NOAS403.COB ; Cat3; 0.3796
NOAS026.COB ; Cat3; 0.3801
RTCB010.COB ; Cat3; 0.3802
NOAU466.COB ; Cat3; 0.3803
NOAS124.COB ; Cat3; 0.3804
DABB222.COB ; Cat3; 0.3805
SETP150.COB ; Cat3; 0.3806
LITP255.COB ; Cat3; 0.3808
LITS013.COB ; Cat3; 0.3808
NOAS909.COB ; Cat3; 0.3808
NOAU038.COB ; Cat3; 0.3809
ALCP666.COB ; Cat3; 0.3812
ALCS029.COB ; Cat3; 0.3813
PRCC102.COB ; Cat3; 0.3813
RTCB153.COB ; Cat3; 0.3815
SETB072.COB ; Cat3; 0.3815
ALCB756.COB ; Cat3; 0.3817
DABS070.COB ; Cat3; 0.3818
LITS600.COB ; Cat3; 0.3818
OFCP294.COB ; Cat3; 0.3819
NOAB004.COB ; Cat3; 0.3823
NOAP732.COB ; Cat3; 0.3823
OFCP531.COB ; Cat3; 0.3824
SEFU601.COB ; Cat3; 0.3824
NOAVH26.COB ; Cat3; 0.3828
OFCB498.COB ; Cat3; 0.3828
PRCB188.COB ; Cat3; 0.3828
CVDB011.COB ; Cat3; 0.383
ALCB682.COB ; Cat3; 0.3831
NOAS903.COB ; Cat3; 0.3831
LITS307.COB ; Cat3; 0.3833
NOAP215.COB ; Cat3; 0.3835
NOAS415.COB ; Cat3; 0.3836
