filename; file size V1; file size V2; LTS size V1; LTS size V2; Equivalent; Explored V1 ; Explored V2 ; matches V1; matches V2; skipped V1; skipped V2
NOAVH23.COB ; 979 ; 443 ; 277 ; 76; False;58 ; 26 ; 56; 24;  0; 0
NOAVH24.COB ; 989 ; 450 ; 279 ; 78; False;58 ; 26 ; 56; 24;  0; 0
NOAVH25.COB ; 910 ; 643 ; 241 ; 144; False;58 ; 26 ; 56; 24;  0; 0
NOAVH26.COB ; 1813 ; 1119 ; 417 ; 220; False;58 ; 26 ; 56; 24;  0; 0
NOAVH27.COB ; 1490 ; 1022 ; 275 ; 178; False;58 ; 26 ; 56; 24;  0; 0
NOAVH28.COB ; 1479 ; 991 ; 393 ; 196; False;71 ; 31 ; 67; 29;  0; 0
NOAVH29.COB ; 1120 ; 846 ; 325 ; 184; False;57 ; 26 ; 55; 24;  0; 0
NOAVH30.COB ; 846 ; 647 ; 279 ; 138; False;57 ; 26 ; 55; 24;  0; 0
NOAVH31.COB ; 1393 ; 947 ; 379 ; 192; False;71 ; 31 ; 67; 29;  0; 0
NOAVH32.COB ; 1184 ; 831 ; 261 ; 164; False;58 ; 26 ; 56; 24;  0; 0
NOAVH33.COB ; 762 ; 578 ; 262 ; 114; False;70 ; 31 ; 68; 29;  0; 0
NOAVH34.COB ; 1019 ; 784 ; 311 ; 170; False;57 ; 26 ; 55; 24;  0; 0
NOAVH35.COB ; 620 ; 449 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVH36.COB ; 1038 ; 804 ; 205 ; 108; False;58 ; 26 ; 56; 24;  0; 0
NOAVH37.COB ; 646 ; 472 ; 195 ; 94; False;58 ; 26 ; 56; 24;  0; 0
NOAVH38.COB ; 618 ; 449 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVH39.COB ; 1113 ; 531 ; 285 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVH40.COB ; 1083 ; 511 ; 285 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVH41.COB ; 1047 ; 789 ; 313 ; 172; False;57 ; 26 ; 55; 24;  0; 0
NOAVH42.COB ; 1521 ; 823 ; 391 ; 194; False;58 ; 26 ; 56; 24;  0; 0
NOAVK01.COB ; 1699 ; 1252 ; 630 ; 310; False;57 ; 26 ; 55; 24;  0; 0
NOAVK02.COB ; 674 ; 486 ; 187 ; 86; False;58 ; 26 ; 56; 24;  0; 0
NOAVK03.COB ; 703 ; 502 ; 189 ; 88; False;58 ; 26 ; 56; 24;  0; 0
NOAVK04.COB ; 834 ; 592 ; 207 ; 110; False;58 ; 26 ; 56; 24;  0; 0
NOAVK05.COB ; 720 ; 514 ; 195 ; 94; False;58 ; 26 ; 56; 24;  0; 0
NOAVK06.COB ; 648 ; 468 ; 183 ; 82; False;58 ; 26 ; 56; 24;  0; 0
NOAVK07.COB ; 592 ; 432 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
NOAVK08.COB ; 849 ; 654 ; 283 ; 142; False;57 ; 26 ; 55; 24;  0; 0
NOAVK09.COB ; 714 ; 511 ; 193 ; 92; False;58 ; 26 ; 56; 24;  0; 0
NOAVK10.COB ; 1002 ; 460 ; 285 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVK11.COB ; 990 ; 455 ; 287 ; 86; False;58 ; 26 ; 56; 24;  0; 0
NOAVK12.COB ; 624 ; 450 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
NOAVK13.COB ; 1012 ; 466 ; 277 ; 76; False;58 ; 26 ; 56; 24;  0; 0
NOAVK14.COB ; 705 ; 501 ; 183 ; 82; False;58 ; 26 ; 56; 24;  0; 0
NOAVK15.COB ; 634 ; 460 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
NOAVK16.COB ; 604 ; 440 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
NOAVK17.COB ; 676 ; 488 ; 191 ; 90; False;58 ; 26 ; 56; 24;  0; 0
NOAVK18.COB ; 588 ; 429 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
NOAVK19.COB ; 648 ; 469 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVK20.COB ; 644 ; 467 ; 181 ; 80; False;58 ; 26 ; 56; 24;  0; 0
NOAVK21.COB ; 616 ; 448 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
NOAVK22.COB ; 654 ; 471 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVK23.COB ; 796 ; 574 ; 207 ; 110; False;58 ; 26 ; 56; 24;  0; 0
NOAVK24.COB ; 604 ; 438 ; 179 ; 78; False;58 ; 26 ; 56; 24;  0; 0
NOAVK25.COB ; 757 ; 539 ; 195 ; 94; False;58 ; 26 ; 56; 24;  0; 0
NOAVN01.COB ; 869 ; 669 ; 285 ; 144; False;57 ; 26 ; 55; 24;  0; 0
NOAVN05.COB ; 1024 ; 777 ; 311 ; 170; False;57 ; 26 ; 55; 24;  0; 0
NOAVN07.COB ; 698 ; 497 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVN08.COB ; 996 ; 723 ; 265 ; 168; False;58 ; 26 ; 56; 24;  0; 0
NOAVN09.COB ; 1192 ; 908 ; 347 ; 200; False;57 ; 26 ; 55; 24;  0; 0
NOAVN11.COB ; 1310 ; 895 ; 221 ; 124; False;58 ; 26 ; 56; 24;  0; 0
NOAVN12.COB ; 1469 ; 1005 ; 243 ; 146; False;58 ; 26 ; 56; 24;  0; 0
NOAVN13.COB ; 891 ; 684 ; 317 ; 153; False;57 ; 26 ; 55; 24;  0; 0
NOAVN14.COB ; 1096 ; 861 ; 387 ; 190; False;70 ; 31 ; 68; 29;  0; 0
NOAVN16.COB ; 901 ; 695 ; 293 ; 152; False;57 ; 26 ; 55; 24;  0; 0
NOAVN18.COB ; 875 ; 678 ; 287 ; 146; False;57 ; 26 ; 55; 24;  0; 0
NOAVN19.COB ; 1277 ; 894 ; 256 ; 134; False;58 ; 26 ; 56; 24;  0; 0
NOAVN21.COB ; 785 ; 602 ; 285 ; 123; False;57 ; 26 ; 55; 24;  0; 0
NOAVN22.COB ; 894 ; 694 ; 321 ; 159; False;57 ; 26 ; 55; 24;  0; 0
NOAVN24.COB ; 906 ; 695 ; 288 ; 151; False;70 ; 31 ; 68; 29;  0; 0
NOAVN26.COB ; 888 ; 683 ; 287 ; 146; False;57 ; 26 ; 55; 24;  0; 0
NOAVN28.COB ; 864 ; 665 ; 283 ; 142; False;57 ; 26 ; 55; 24;  0; 0
NOAVN30.COB ; 849 ; 623 ; 235 ; 131; False;15 ; 9 ; 13; 7;  0; 0
NOAVN31.COB ; 837 ; 602 ; 214 ; 106; False;15 ; 9 ; 13; 7;  0; 0
NOAVN33.COB ; 685 ; 499 ; 209 ; 97; False;58 ; 26 ; 56; 24;  0; 0
NOAVN35.COB ; 618 ; 451 ; 189 ; 88; False;58 ; 26 ; 56; 24;  0; 0
NOAVN37.COB ; 750 ; 544 ; 194 ; 97; False;15 ; 9 ; 13; 7;  0; 0
NOAVN38.COB ; 1153 ; 836 ; 273 ; 142; False;58 ; 26 ; 56; 24;  0; 0
NOAVN39.COB ; 985 ; 788 ; 357 ; 174; False;57 ; 26 ; 55; 24;  0; 0
NOAVN41.COB ; 769 ; 590 ; 281 ; 118; False;57 ; 26 ; 55; 24;  0; 0
NOAVN43.COB ; 878 ; 676 ; 285 ; 144; False;57 ; 26 ; 55; 24;  0; 0
NOAVN45.COB ; 863 ; 677 ; 289 ; 144; False;57 ; 26 ; 55; 24;  0; 0
NOAVN47.COB ; 1489 ; 1224 ; 626 ; 248; False;57 ; 26 ; 55; 24;  0; 0
NOAVN49.COB ; 940 ; 712 ; 231 ; 134; False;58 ; 26 ; 56; 24;  0; 0
NOAVN50.COB ; 738 ; 541 ; 213 ; 116; False;58 ; 26 ; 56; 24;  0; 0
NOAVN51.COB ; 787 ; 598 ; 271 ; 119; False;57 ; 26 ; 55; 24;  0; 0
NOAVN55.COB ; 986 ; 757 ; 317 ; 165; False;57 ; 26 ; 55; 24;  0; 0
NOAVN57.COB ; 778 ; 558 ; 207 ; 110; False;58 ; 26 ; 56; 24;  0; 0
NOAVN58.COB ; 770 ; 557 ; 209 ; 112; False;58 ; 26 ; 56; 24;  0; 0
NOAVN59.COB ; 759 ; 552 ; 209 ; 112; False;58 ; 26 ; 56; 24;  0; 0
NOAVN60.COB ; 788 ; 592 ; 269 ; 117; False;57 ; 26 ; 55; 24;  0; 0
NOAVN62.COB ; 808 ; 608 ; 273 ; 121; False;57 ; 26 ; 55; 24;  0; 0
NOAVN64.COB ; 586 ; 430 ; 183 ; 82; False;58 ; 26 ; 56; 24;  0; 0
NOAVN65.COB ; 584 ; 425 ; 177 ; 76; False;58 ; 26 ; 56; 24;  0; 0
NOAVN70.COB ; 695 ; 496 ; 189 ; 88; False;58 ; 26 ; 56; 24;  0; 0
NOAVN71.COB ; 1415 ; 1102 ; 325 ; 228; False;58 ; 26 ; 56; 24;  0; 0
NOAVN72.COB ; 686 ; 490 ; 187 ; 86; False;58 ; 26 ; 56; 24;  0; 0
NOAVN73.COB ; 705 ; 502 ; 185 ; 84; False;58 ; 26 ; 56; 24;  0; 0
NOAVN74.COB ; 1289 ; 1003 ; 303 ; 206; False;58 ; 26 ; 56; 24;  0; 0
NOAVN80.COB ; 1070 ; 813 ; 316 ; 179; False;70 ; 31 ; 68; 29;  0; 0
NOAVN81.COB ; 811 ; 591 ; 225 ; 123; False;58 ; 26 ; 56; 24;  0; 0
NOAVN84.COB ; 754 ; 570 ; 258 ; 110; False;70 ; 31 ; 68; 29;  0; 0
NOAVN86.COB ; 762 ; 574 ; 258 ; 110; False;70 ; 31 ; 68; 29;  0; 0
NOAVN90.COB ; 790 ; 600 ; 266 ; 118; False;70 ; 31 ; 68; 29;  0; 0
NOAVN92.COB ; 1414 ; 1004 ; 341 ; 248; False;58 ; 30 ; 56; 28;  0; 0
NOAVN93.COB ; 576 ; 423 ; 181 ; 80; False;58 ; 26 ; 56; 24;  0; 0
NOAVN94.COB ; 742 ; 564 ; 258 ; 110; False;70 ; 31 ; 68; 29;  0; 0
OFCB019.COB ; 1542 ; 940 ; 378 ; 181; False;59 ; 30 ; 57; 28;  0; 0
OFCB021.COB ; 1517 ; 1299 ; 433 ; 240; False;74 ; 44 ; 72; 42;  0; 0
OFCB022.COB ; 1658 ; 1413 ; 504 ; 280; False;75 ; 46 ; 73; 44;  0; 0
OFCB024.COB ; 2136 ; 1696 ; 532 ; 312; False;79 ; 49 ; 77; 47;  0; 0
OFCB029.COB ; 1318 ; 994 ; 376 ; 200; False;74 ; 43 ; 70; 39;  0; 0
OFCB051.COB ; 1801 ; 1409 ; 381 ; 208; False;67 ; 42 ; 63; 38;  0; 0
OFCB052.COB ; 1416 ; 1079 ; 320 ; 165; False;108 ; 59 ; 100; 52;  0; 0
OFCB053.COB ; 4060 ; 3000 ; 1204 ; 695; False;91 ; 54 ; 89; 52;  0; 0
OFCB065.COB ; 2370 ; 1602 ; 498 ; 273; False;65 ; 37 ; 63; 34;  0; 0
OFCB073.COB ; 2690 ; 1650 ; 632 ; 320; False;55 ; 33 ; 53; 31;  0; 0
OFCB221.COB ; 1734 ; 1381 ; 474 ; 237; False;50 ; 31 ; 48; 24;  0; 0
OFCB222.COB ; 4720 ; 2971 ; 1214 ; 664; False;66 ; 55 ; 64; 53;  0; 0
OFCB223.COB ; 5594 ; 3490 ; 1276 ; 710; False;89 ; 63 ; 85; 59;  0; 0
OFCB224.COB ; 1678 ; 1333 ; 468 ; 233; False;56 ; 33 ; 54; 31;  0; 0
OFCB225.COB ; 1335 ; 1119 ; 408 ; 200; False;54 ; 32 ; 52; 30;  0; 0
OFCB226.COB ; 1361 ; 1134 ; 401 ; 193; False;54 ; 32 ; 52; 30;  0; 0
OFCB227.COB ; 4241 ; 3039 ; 1152 ; 641; False;89 ; 51 ; 83; 45;  0; 0
OFCB228.COB ; 2257 ; 1878 ; 538 ; 311; False;175 ; 90 ; 173; 88;  0; 0
OFCB229.COB ; 1353 ; 1124 ; 417 ; 207; False;54 ; 32 ; 52; 30;  0; 0
OFCB231.COB ; 1576 ; 1312 ; 483 ; 238; False;52 ; 33 ; 50; 31;  0; 0
OFCB240.COB ; 2084 ; 1742 ; 587 ; 351; False;189 ; 102 ; 187; 100;  0; 0
OFCB252.COB ; 3272 ; 1840 ; 621 ; 320; False;72 ; 32 ; 70; 30;  0; 0
OFCB260.COB ; 4787 ; 2642 ; 947 ; 484; False;100 ; 60 ; 98; 56;  0; 0
OFCB262.COB ; 8825 ; 6308 ; 2197 ; 1286; False;132 ; 78 ; 130; 74;  0; 0
OFCB265.COB ; 4474 ; 3075 ; 931 ; 522; False;168 ; 97 ; 160; 89;  0; 0
OFCB267.COB ; 9611 ; 6224 ; 2618 ; 1716; False;186 ; 110 ; 184; 106;  0; 0
OFCB275.COB ; 3142 ; 2341 ; 739 ; 448; False;205 ; 115 ; 201; 111;  0; 0
OFCB279.COB ; 2313 ; 1907 ; 581 ; 330; False;84 ; 52 ; 82; 50;  0; 0
OFCB280.COB ; 6935 ; 4606 ; 1916 ; 1136; False;187 ; 110 ; 177; 102;  0; 0
OFCB285.COB ; 2062 ; 1656 ; 503 ; 263; False;153 ; 78 ; 151; 76;  0; 0
OFCB290.COB ; 2912 ; 1627 ; 570 ; 295; False;71 ; 33 ; 69; 31;  0; 0
OFCB292.COB ; 1432 ; 1218 ; 441 ; 242; False;162 ; 96 ; 160; 94;  0; 0
OFCB293.COB ; 2104 ; 1452 ; 529 ; 274; False;51 ; 28 ; 49; 26;  0; 0
OFCB297.COB ; 7569 ; 4223 ; 1790 ; 1032; False;241 ; 145 ; 231; 134;  0; 0
OFCB328.COB ; 3472 ; 2540 ; 800 ; 408; False;67 ; 36 ; 65; 34;  0; 0
OFCB362.COB ; 1381 ; 1140 ; 393 ; 191; False;54 ; 32 ; 52; 30;  0; 0
OFCB366.COB ; 1880 ; 1452 ; 454 ; 251; False;140 ; 83 ; 136; 79;  0; 0
OFCB370.COB ; 8027 ; 5605 ; 2573 ; 1536; False;486 ; 289 ; 455; 253;  0; 0
OFCB371.COB ; 8463 ; 6002 ; 2956 ; 1860; False;456 ; 278 ; 425; 240;  0; 0
OFCB372.COB ; 6978 ; 4767 ; 1966 ; 1104; False;143 ; 82 ; 137; 76;  0; 0
OFCB373.COB ; 3340 ; 1826 ; 660 ; 339; False;114 ; 66 ; 108; 59;  0; 0
OFCB374.COB ; 4376 ; 2308 ; 878 ; 471; False;89 ; 51 ; 87; 49;  0; 0
OFCB375.COB ; 9428 ; 5943 ; 2302 ; 1277; False;175 ; 98 ; 169; 92;  0; 0
OFCB376.COB ; 16918 ; 12359 ; 5034 ; 3178; False;178 ; 100 ; 172; 94;  0; 0
OFCB377.COB ; 6520 ; 4797 ; 1905 ; 1085; False;84 ; 46 ; 82; 44;  0; 0
OFCB378.COB ; 11598 ; 7859 ; 3010 ; 1867; False;305 ; 230 ; 287; 187;  0; 0
OFCB379.COB ; 10002 ; 6506 ; 2515 ; 1422; False;76 ; 42 ; 72; 38;  0; 0
OFCB380.COB ; 1263 ; 1056 ; 395 ; 194; False;83 ; 47 ; 79; 43;  0; 0
OFCB381.COB ; 1338 ; 1114 ; 395 ; 194; False;83 ; 47 ; 79; 43;  0; 0
OFCB382.COB ; 1373 ; 1133 ; 393 ; 192; False;81 ; 45 ; 77; 41;  0; 0
OFCB383.COB ; 1238 ; 1040 ; 393 ; 192; False;81 ; 45 ; 77; 41;  0; 0
OFCB385.COB ; 1216 ; 1026 ; 393 ; 192; False;81 ; 45 ; 77; 41;  0; 0
OFCB386.COB ; 2431 ; 1979 ; 805 ; 440; False;59 ; 38 ; 57; 36;  0; 0
OFCB387.COB ; 1246 ; 1039 ; 393 ; 191; False;54 ; 32 ; 52; 30;  0; 0
OFCB388.COB ; 5002 ; 3192 ; 1432 ; 787; False;115 ; 66 ; 109; 59;  0; 0
OFCB389.COB ; 5967 ; 3916 ; 1680 ; 954; False;79 ; 45 ; 77; 42;  0; 0
OFCB390.COB ; 3044 ; 2431 ; 1204 ; 636; False;74 ; 46 ; 72; 43;  0; 0
OFCB391.COB ; 4414 ; 3231 ; 1638 ; 942; False;69 ; 42 ; 67; 40;  0; 0
OFCB392.COB ; 6436 ; 4940 ; 2124 ; 1190; False;65 ; 38 ; 63; 36;  0; 0
OFCB397.COB ; 6163 ; 4644 ; 1875 ; 1056; False;386 ; 227 ; 365; 212;  0; 0
OFCB402.COB ; 13289 ; 8155 ; 2985 ; 1733; False;114 ; 61 ; 106; 53;  0; 0
OFCB404.COB ; 3100 ; 2142 ; 642 ; 336; False;141 ; 87 ; 135; 81;  0; 0
OFCB418.COB ; 4968 ; 3193 ; 1299 ; 775; False;85 ; 60 ; 81; 53;  0; 0
OFCB452.COB ; 1285 ; 1129 ; 364 ; 188; False;48 ; 29 ; 46; 27;  0; 0
OFCB453.COB ; 2693 ; 1813 ; 510 ; 290; False;153 ; 86 ; 145; 78;  0; 0
OFCB460.COB ; 1272 ; 1122 ; 364 ; 188; False;48 ; 29 ; 46; 27;  0; 0
OFCB475.COB ; 1986 ; 1646 ; 592 ; 313; False;116 ; 65 ; 112; 61;  0; 0
OFCB478.COB ; 1666 ; 1365 ; 522 ; 261; False;111 ; 65 ; 107; 61;  0; 0
OFCB494.COB ; 2368 ; 1570 ; 470 ; 275; False;172 ; 119 ; 168; 115;  0; 0
OFCB496.COB ; 4087 ; 2422 ; 890 ; 536; True;441 ; 236 ; 441; 236;  0; 0
OFCB498.COB ; 2330 ; 1438 ; 452 ; 246; False;165 ; 96 ; 161; 92;  0; 0
OFCB501.COB ; 2857 ; 1815 ; 612 ; 334; False;142 ; 86 ; 138; 82;  0; 0
OFCB503.COB ; 2124 ; 1255 ; 385 ; 223; True;191 ; 122 ; 189; 120;  0; 0
OFCB504.COB ; 1696 ; 1101 ; 326 ; 187; True;174 ; 103 ; 174; 103;  0; 0
OFCB505.COB ; 1494 ; 904 ; 263 ; 148; True;68 ; 36 ; 68; 36;  0; 0
OFCB506.COB ; 1978 ; 1216 ; 258 ; 125; False;177 ; 98 ; 173; 96;  0; 0
OFCB507.COB ; 3100 ; 1238 ; 421 ; 219; False;60 ; 33 ; 58; 30;  0; 0
OFCB510.COB ; 1723 ; 1006 ; 229 ; 128; True;130 ; 80 ; 130; 80;  0; 0
OFCB526.COB ; 2786 ; 1112 ; 428 ; 237; False;129 ; 79 ; 125; 73;  0; 0
OFCB527.COB ; 2479 ; 1063 ; 379 ; 196; False;88 ; 50 ; 86; 46;  0; 0
OFCB750.COB ; 6635 ; 4986 ; 1860 ; 1114; False;94 ; 54 ; 92; 50;  0; 0
OFCB763.COB ; 1545 ; 1055 ; 348 ; 169; False;157 ; 83 ; 155; 83;  0; 0
OFCB777.COB ; 2288 ; 1256 ; 443 ; 231; False;95 ; 57 ; 89; 55;  0; 0
OFCB790.COB ; 1555 ; 1128 ; 374 ; 210; False;158 ; 91 ; 154; 87;  0; 0
OFCB818.COB ; 22246 ; 20865 ; 8749 ; 6124; False;2231 ; 1143 ; 2173; 1124;  0; 0
OFCB860.COB ; 3988 ; 2533 ; 892 ; 540; False;90 ; 53 ; 88; 50;  0; 0
OFCB904.COB ; 1367 ; 869 ; 309 ; 151; False;182 ; 93 ; 178; 91;  0; 0
OFCB982.COB ; 6091 ; 4597 ; 2396 ; 1298; False;119 ; 56 ; 117; 53;  0; 0
OFCB984.COB ; 2624 ; 1741 ; 813 ; 458; False;199 ; 104 ; 193; 100;  0; 0
OFCB985.COB ; 1052 ; 895 ; 179 ; 80; True;94 ; 45 ; 94; 45;  0; 0
OFCP013.COB ; 696 ; 438 ; 113 ; 36; False;22 ; 8 ; 20; 6;  0; 0
OFCP023.COB ; 1380 ; 846 ; 309 ; 124; False;59 ; 30 ; 57; 28;  0; 0
OFCP031.COB ; 630 ; 448 ; 128 ; 40; False;44 ; 21 ; 42; 19;  0; 0
OFCP033.COB ; 765 ; 587 ; 188 ; 66; False;74 ; 40 ; 71; 37;  0; 0
OFCP034.COB ; 667 ; 544 ; 169 ; 61; False;56 ; 30 ; 54; 28;  0; 0
OFCP036.COB ; 907 ; 687 ; 243 ; 85; False;63 ; 30 ; 61; 28;  0; 0
OFCP037.COB ; 806 ; 577 ; 227 ; 65; False;47 ; 23 ; 45; 21;  0; 0
OFCP039.COB ; 1580 ; 1061 ; 346 ; 152; False;65 ; 30 ; 63; 28;  0; 0
OFCP041.COB ; 661 ; 509 ; 137 ; 51; True;101 ; 40 ; 101; 40;  0; 0
OFCP042.COB ; 680 ; 488 ; 149 ; 50; False;46 ; 24 ; 44; 22;  0; 0
OFCP044.COB ; 458 ; 373 ; 116 ; 30; False;67 ; 25 ; 65; 22;  0; 0
OFCP045.COB ; 612 ; 448 ; 135 ; 42; False;43 ; 21 ; 41; 19;  0; 0
OFCP046.COB ; 672 ; 539 ; 172 ; 65; False;56 ; 30 ; 54; 28;  0; 0
OFCP047.COB ; 946 ; 729 ; 300 ; 111; False;43 ; 21 ; 41; 19;  0; 0
OFCP054.COB ; 1252 ; 797 ; 315 ; 114; False;57 ; 29 ; 55; 26;  0; 0
OFCP066.COB ; 753 ; 539 ; 156 ; 51; False;61 ; 30 ; 59; 28;  0; 0
OFCP070.COB ; 1546 ; 951 ; 380 ; 137; False;36 ; 25 ; 34; 21;  0; 0
OFCP071.COB ; 1319 ; 834 ; 371 ; 164; False;173 ; 100 ; 167; 94;  0; 0
OFCP072.COB ; 1725 ; 970 ; 424 ; 180; False;38 ; 18 ; 36; 16;  0; 0
OFCP207.COB ; 2422 ; 1315 ; 443 ; 223; False;47 ; 21 ; 45; 19;  0; 0
OFCP219.COB ; 3509 ; 1965 ; 726 ; 442; False;96 ; 55 ; 90; 49;  0; 0
OFCP237.COB ; 1506 ; 862 ; 276 ; 153; False;108 ; 66 ; 103; 61;  0; 0
OFCP238.COB ; 1787 ; 749 ; 305 ; 109; False;79 ; 26 ; 75; 24;  0; 0
OFCP242.COB ; 969 ; 489 ; 168 ; 52; False;25 ; 9 ; 23; 7;  0; 0
OFCP243.COB ; 749 ; 523 ; 159 ; 48; False;52 ; 28 ; 50; 26;  0; 0
OFCP247.COB ; 2489 ; 1618 ; 533 ; 232; False;173 ; 89 ; 164; 80;  0; 0
OFCP249.COB ; 1142 ; 604 ; 277 ; 118; False;80 ; 42 ; 78; 38;  0; 0
OFCP254.COB ; 1580 ; 827 ; 309 ; 112; False;73 ; 40 ; 70; 37;  0; 0
OFCP255.COB ; 1573 ; 817 ; 309 ; 112; False;73 ; 40 ; 70; 37;  0; 0
OFCP256.COB ; 1093 ; 601 ; 335 ; 85; False;38 ; 19 ; 36; 17;  0; 0
OFCP257.COB ; 1076 ; 591 ; 245 ; 83; False;36 ; 19 ; 34; 17;  0; 0
OFCP258.COB ; 2860 ; 1158 ; 631 ; 248; False;36 ; 19 ; 34; 17;  0; 0
OFCP266.COB ; 372 ; 323 ; 74 ; 27; True;61 ; 27 ; 61; 27;  0; 0
OFCP273.COB ; 3209 ; 1823 ; 659 ; 348; False;247 ; 131 ; 239; 121;  0; 0
OFCP274.COB ; 2204 ; 1442 ; 516 ; 306; False;53 ; 26 ; 50; 23;  0; 0
OFCP276.COB ; 688 ; 378 ; 148 ; 42; False;69 ; 29 ; 67; 27;  0; 0
OFCP277.COB ; 1079 ; 794 ; 344 ; 140; False;67 ; 32 ; 65; 30;  0; 0
OFCP286.COB ; 1320 ; 791 ; 259 ; 86; False;47 ; 22 ; 45; 20;  0; 0
OFCP287.COB ; 1024 ; 590 ; 253 ; 84; False;46 ; 22 ; 44; 20;  0; 0
OFCP288.COB ; 2750 ; 1777 ; 764 ; 355; False;49 ; 21 ; 47; 19;  0; 0
OFCP294.COB ; 940 ; 581 ; 268 ; 74; False;27 ; 9 ; 25; 7;  0; 0
OFCP295.COB ; 2155 ; 918 ; 351 ; 129; False;138 ; 79 ; 134; 76;  0; 0
OFCP296.COB ; 2393 ; 988 ; 423 ; 160; False;136 ; 79 ; 132; 76;  0; 0
OFCP298.COB ; 956 ; 331 ; 99 ; 24; False;58 ; 24 ; 56; 24;  0; 0
OFCP305.COB ; 942 ; 667 ; 236 ; 86; False;59 ; 30 ; 57; 28;  0; 0
OFCP306.COB ; 1037 ; 725 ; 325 ; 111; False;59 ; 30 ; 57; 28;  0; 0
OFCP307.COB ; 954 ; 602 ; 255 ; 91; False;38 ; 18 ; 36; 16;  0; 0
OFCP310.COB ; 1365 ; 946 ; 280 ; 119; True;96 ; 41 ; 96; 41;  0; 0
OFCP311.COB ; 2614 ; 1490 ; 663 ; 324; False;53 ; 30 ; 51; 24;  0; 0
OFCP312.COB ; 492 ; 429 ; 128 ; 48; False;59 ; 22 ; 57; 20;  0; 0
OFCP313.COB ; 1531 ; 870 ; 349 ; 118; False;36 ; 18 ; 34; 16;  0; 0
OFCP314.COB ; 2460 ; 1349 ; 514 ; 221; False;86 ; 49 ; 84; 45;  0; 0
OFCP316.COB ; 3076 ; 1816 ; 704 ; 338; False;92 ; 54 ; 90; 54;  0; 0
OFCP317.COB ; 1873 ; 1105 ; 321 ; 166; False;126 ; 61 ; 124; 59;  0; 0
OFCP318.COB ; 1354 ; 882 ; 302 ; 120; False;80 ; 45 ; 78; 41;  0; 0
OFCP320.COB ; 7142 ; 4761 ; 1830 ; 920; False;268 ; 140 ; 256; 130;  0; 0
OFCP321.COB ; 5518 ; 3355 ; 1415 ; 758; False;76 ; 36 ; 74; 33;  0; 0
OFCP322.COB ; 2003 ; 1136 ; 450 ; 187; False;47 ; 21 ; 45; 19;  0; 0
OFCP323.COB ; 3312 ; 2125 ; 943 ; 481; False;135 ; 74 ; 133; 70;  0; 0
OFCP324.COB ; 1198 ; 731 ; 252 ; 117; False;62 ; 34 ; 60; 31;  0; 0
OFCP325.COB ; 3815 ; 1979 ; 869 ; 426; False;70 ; 36 ; 68; 33;  0; 0
OFCP326.COB ; 2712 ; 1896 ; 1002 ; 535; False;91 ; 45 ; 89; 42;  0; 0
OFCP327.COB ; 1286 ; 834 ; 317 ; 97; False;47 ; 21 ; 45; 19;  0; 0
OFCP330.COB ; 8608 ; 5168 ; 2285 ; 1088; False;152 ; 67 ; 146; 61;  0; 0
OFCP331.COB ; 2549 ; 1497 ; 685 ; 327; False;53 ; 30 ; 51; 24;  0; 0
OFCP332.COB ; 727 ; 547 ; 153 ; 61; True;112 ; 57 ; 112; 57;  0; 0
OFCP333.COB ; 735 ; 556 ; 168 ; 69; False;74 ; 37 ; 72; 35;  0; 0
OFCP334.COB ; 463 ; 418 ; 129 ; 51; False;21 ; 8 ; 19; 6;  0; 0
OFCP338.COB ; 1074 ; 861 ; 298 ; 137; False;98 ; 67 ; 96; 65;  0; 0
OFCP365.COB ; 685 ; 542 ; 169 ; 53; False;69 ; 32 ; 67; 30;  0; 0
OFCP367.COB ; 726 ; 507 ; 152 ; 48; False;69 ; 30 ; 67; 28;  0; 0
OFCP369.COB ; 1401 ; 489 ; 148 ; 50; False;59 ; 30 ; 57; 28;  0; 0
OFCP393.COB ; 1620 ; 1183 ; 428 ; 195; False;76 ; 46 ; 74; 39;  0; 0
OFCP394.COB ; 945 ; 729 ; 254 ; 106; False;75 ; 44 ; 73; 38;  0; 0
OFCP400.COB ; 5912 ; 3381 ; 1386 ; 738; False;158 ; 78 ; 143; 65;  0; 0
OFCP401.COB ; 6546 ; 2751 ; 1207 ; 564; False;80 ; 34 ; 78; 32;  0; 0
OFCP403.COB ; 7973 ; 4724 ; 2178 ; 1086; False;70 ; 31 ; 68; 29;  0; 0
