mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; Cobol_85/SQ207M.cob;440;0,055997944;;
T; Cobol_85/SQ208M.cob;664;0,072800207;;
T; Cobol_85/SQ209M.cob;459;0,054799938;;
T; Cobol_85/SQ210M.cob;374;0,0452003;;
T; Cobol_85/SQ211A.cob;554;0,066599417;;
T; Cobol_85/SQ212A.cob;767;0,101199961;;
T; Cobol_85/SQ213A.cob;640;0,072799873;;
T; Cobol_85/SQ214A.cob;570;0,074000359;;
T; Cobol_85/SQ215A.cob;648;0,084000301;;
T; Cobol_85/SQ216A.cob;608;0,080807209;;
T; Cobol_85/SQ217A.cob;609;0,079821157;;
T; Cobol_85/SQ218A.cob;699;0,105600595;;
T; Cobol_85/SQ219A.cob;702;0,106398726;;
T; Cobol_85/SQ220A.cob;720;0,102398491;;
T; Cobol_85/SQ221A.cob;717;0,096200132;;
T; Cobol_85/SQ222A.cob;701;0,098804951;;
T; Cobol_85/SQ223A.cob;711;0,104773903;;
T; Cobol_85/SQ224A.cob;571;0,073800182;;
T; Cobol_85/SQ225A.cob;652;0,082000113;;
T; Cobol_85/SQ226A.cob;1650;0,253199434;;
T; Cobol_85/SQ227A.cob;1112;0,146799421;;
T; Cobol_85/SQ228A.cob;783;0,105400419;;
T; Cobol_85/SQ229A.cob;609;0,084334898;;
T; Cobol_85/SQ230A.cob;512;0,065198565;;
T; Cobol_85/ST101A.cob;575;0,078200579;;
T; Cobol_85/ST102A.cob;78;0,015999174;;
T; Cobol_85/ST103A.cob;473;0,065599823;;
T; Cobol_85/ST104A.cob;352;0,051799393;;
T; Cobol_85/ST105A.cob;445;0,065199947;;
T; Cobol_85/ST106A.cob;400;0,05539937;;
T; Cobol_85/ST107A.cob;522;0,066789961;;
T; Cobol_85/ST108A.cob;648;0,082599449;;
T; Cobol_85/ST109A.cob;368;0,049201107;;
T; Cobol_85/ST110A.cob;105;0,008799791;;
T; Cobol_85/ST111A.cob;497;0,06999917;;
T; Cobol_85/ST112M.cob;386;0,027599669;;
T; Cobol_85/ST113M.cob;67;0,008200312;;
T; Cobol_85/ST114M.cob;467;0,064398813;;
T; Cobol_85/ST115A.cob;518;0,079399633;;
T; Cobol_85/ST116A.cob;184;0,037799883;;
T; Cobol_85/ST117A.cob;550;0,070599365;;
T; Cobol_85/ST118A.cob;629;0,089800072;;
T; Cobol_85/ST119A.cob;999;0,148399782;;
T; Cobol_85/ST120A.cob;78;0,014799881;;
T; Cobol_85/ST121A.cob;473;0,070223665;;
T; Cobol_85/ST122A.cob;377;0,056938124;;
T; Cobol_85/ST123A.cob;121;0,011399317;;
T; Cobol_85/ST124A.cob;510;0,068799591;;
T; Cobol_85/ST125A.cob;434;0,067000771;;
T; Cobol_85/ST126A.cob;960;0,141012526;;
T; Cobol_85/ST127A.cob;1001;0,137798691;;
T; Cobol_85/ST131A.cob;960;0,128799534;;
T; Cobol_85/ST132A.cob;743;0,107000256;;
T; Cobol_85/ST133A.cob;905;0,128798962;;
T; Cobol_85/ST134A.cob;617;0,087200165;;
T; Cobol_85/ST135A.cob;593;0,086599493;;
T; Cobol_85/ST136A.cob;554;0,067000151;;
T; Cobol_85/ST137A.cob;750;0,104653263;;
T; Cobol_85/ST139A.cob;864;0,123799324;;
T; Cobol_85/ST140A.cob;947;0,142798138;;
T; Cobol_85/ST144A.cob;951;0,134399462;;
T; Cobol_85/ST146A.cob;688;0,08920002;;
;;;50,9946219;;
