mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCU254.COB;3928;0,806878817;;
T; raincodeData/Delivery/V1\ALCU260.COB;1652;0,234852755;;
T; raincodeData/Delivery/V1\ALCU261.COB;875;0,110099804;;
T; raincodeData/Delivery/V1\ALCU262.COB;1330;0,1748999;;
T; raincodeData/Delivery/V1\ALCU263.COB;1351;0,174350011;;
T; raincodeData/Delivery/V1\ALCU264.COB;447;0,049800551;;
T; raincodeData/Delivery/V1\ALCU265.COB;876;0,102800143;;
T; raincodeData/Delivery/V1\ALCVD40.COB;616;0,080200291;;
T; raincodeData/Delivery/V1\ALCVD41.COB;1235;0,169299448;;
T; raincodeData/Delivery/V1\ALCVD42.COB;1169;0,156301558;;
T; raincodeData/Delivery/V1\ALCVD43.COB;1074;0,147449613;;
T; raincodeData/Delivery/V1\ALCVD44.COB;962;0,125299871;;
T; raincodeData/Delivery/V1\ALCVD45.COB;800;0,107550192;;
T; raincodeData/Delivery/V1\ALCVD46.COB;728;0,091750932;;
T; raincodeData/Delivery/V1\ALCVD47.COB;970;0,126101673;;
T; raincodeData/Delivery/V1\ALCVD69.COB;795;0,098150563;;
T; raincodeData/Delivery/V1\ALCVD70.COB;963;0,122350371;;
T; raincodeData/Delivery/V1\ALCVD71.COB;678;0,084350145;;
T; raincodeData/Delivery/V1\ALCVF01.COB;1130;0,153000474;;
T; raincodeData/Delivery/V1\ALCVF05.COB;852;0,107700109;;
T; raincodeData/Delivery/V1\ALCVF08.COB;1132;0,154149413;;
T; raincodeData/Delivery/V1\ALCVF11.COB;1618;0,230550826;;
T; raincodeData/Delivery/V1\ALCVF12.COB;1711;0,247650325;;
T; raincodeData/Delivery/V1\ALCVF13.COB;1565;0,230500162;;
T; raincodeData/Delivery/V1\ALCVF14.COB;1127;0,156601131;;
T; raincodeData/Delivery/V1\ALCVF21.COB;836;0,110949457;;
T; raincodeData/Delivery/V1\AMPB402.COB;1350;0,17575444;;
T; raincodeData/Delivery/V1\AMPB424.COB;1576;0,219848812;;
T; raincodeData/Delivery/V1\AMPB431.COB;3845;0,512570369;;
T; raincodeData/Delivery/V1\AMPB432.COB;2124;0,282292116;;
T; raincodeData/Delivery/V1\AMPB433.COB;3033;0,412930739;;
T; raincodeData/Delivery/V1\AMPB434.COB;3047;0,412781072;;
T; raincodeData/Delivery/V1\AMPB500.COB;1766;0,247378123;;
T; raincodeData/Delivery/V1\AMPB910.COB;3067;0,613571942;;
T; raincodeData/Delivery/V1\AMPC100.COB;2001;0,310350502;;
T; raincodeData/Delivery/V1\AMPC110.COB;2156;0,342383993;;
T; raincodeData/Delivery/V1\AMPC120.COB;2156;0,343764925;;
T; raincodeData/Delivery/V1\AMPC130.COB;1930;0,297214973;;
T; raincodeData/Delivery/V1\AMPC140.COB;2227;0,366985035;;
T; raincodeData/Delivery/V1\AMPC150.COB;2225;0,350204599;;
T; raincodeData/Delivery/V1\AMPC160.COB;2227;0,354652762;;
T; raincodeData/Delivery/V1\AMPP423.COB;1920;0,362752163;;
T; raincodeData/Delivery/V1\AMPP426.COB;3709;0,486916959;;
T; raincodeData/Delivery/V1\AMPP428.COB;5892;0,803905165;;
T; raincodeData/Delivery/V1\AMPP429.COB;2080;0,27256552;;
T; raincodeData/Delivery/V1\AMPP440.COB;696;0,076249909;;
T; raincodeData/Delivery/V1\AMPP505.COB;1017;0,12610153;;
T; raincodeData/Delivery/V1\AMPS001.COB;2034;0,310302067;;
T; raincodeData/Delivery/V1\AMPU025.COB;1012;0,128900766;;
T; raincodeData/Delivery/V1\AMPU027.COB;1117;0,142102075;;
T; raincodeData/Delivery/V1\AMPU028.COB;326;0,042250049;;
T; raincodeData/Delivery/V1\AMPU029.COB;615;0,080799687;;
T; raincodeData/Delivery/V1\AMPU101.COB;516;0,069199967;;
T; raincodeData/Delivery/V1\AMPU800.COB;4109;0,844452906;;
T; raincodeData/Delivery/V1\AMPU801.COB;678;0,080699563;;
T; raincodeData/Delivery/V1\CAPB005.COB;4526;0,924415505;;
T; raincodeData/Delivery/V1\CAPB006.COB;2824;0,419736695;;
T; raincodeData/Delivery/V1\CAPB081.COB;1628;0,224154401;;
T; raincodeData/Delivery/V1\CAPB082.COB;1617;0,220809376;;
T; raincodeData/Delivery/V1\CAPB083.COB;1700;0,235466278;;
T; raincodeData/Delivery/V1\CAPB087.COB;1465;0,185097122;;
T; raincodeData/Delivery/V1\CAPP001.COB;1874;0,232097995;;
T; raincodeData/Delivery/V1\CAPP002.COB;2529;0,363897848;;
T; raincodeData/Delivery/V1\CAPP003.COB;4441;0,847036529;;
T; raincodeData/Delivery/V1\CAPP011.COB;2066;0,259926093;;
T; raincodeData/Delivery/V1\CAPP012.COB;3234;0,490336478;;
T; raincodeData/Delivery/V1\CAPP013.COB;686;0,081771922;;
T; raincodeData/Delivery/V1\CAPP014.COB;1132;0,145628214;;
T; raincodeData/Delivery/V1\CAPP015.COB;1902;0,270851517;;
T; raincodeData/Delivery/V1\CAPP016.COB;742;0,08500042;;
T; raincodeData/Delivery/V1\CAPP017.COB;742;0,082371664;;
T; raincodeData/Delivery/V1\CAPP022.COB;649;0,079072475;;
T; raincodeData/Delivery/V1\CAPP023.COB;1068;0,136521232;;
T; raincodeData/Delivery/V1\CAPP026.COB;1519;0,201805782;;
T; raincodeData/Delivery/V1\CAPP027.COB;302;0,032408822;;
T; raincodeData/Delivery/V1\CAPP028.COB;387;0,044762611;;
T; raincodeData/Delivery/V1\CAPP032.COB;1307;0,164169121;;
T; raincodeData/Delivery/V1\CAPP033.COB;1048;0,138921857;;
T; raincodeData/Delivery/V1\CAPP039.COB;1927;0,27327888;;
T; raincodeData/Delivery/V1\CAPP043.COB;2237;0,297947097;;
T; raincodeData/Delivery/V1\CAPP046.COB;2433;0,320042348;;
T; raincodeData/Delivery/V1\CAPP047.COB;2918;0,400776422;;
T; raincodeData/Delivery/V1\CAPP048.COB;2820;0,37568177;;
T; raincodeData/Delivery/V1\CAPP049.COB;1256;0,151253331;;
T; raincodeData/Delivery/V1\CAPP050.COB;2854;0,394114041;;
T; raincodeData/Delivery/V1\CAPP061.COB;2816;0,371876192;;
T; raincodeData/Delivery/V1\CAPP063.COB;1516;0,203406751;;
T; raincodeData/Delivery/V1\CAPP064.COB;2091;0,286556315;;
T; raincodeData/Delivery/V1\CAPP070.COB;589;0,0674914;;
T; raincodeData/Delivery/V1\CAPP071.COB;710;0,082802045;;
T; raincodeData/Delivery/V1\CAPP073.COB;749;0,08798933;;
T; raincodeData/Delivery/V1\CAPP084.COB;2340;0,343883383;;
T; raincodeData/Delivery/V1\CAPP085.COB;2359;0,351824105;;
T; raincodeData/Delivery/V1\CAPP086.COB;1109;0,140814614;;
T; raincodeData/Delivery/V1\CAPS001.COB;5300;1,18300947;;
T; raincodeData/Delivery/V1\CAPS002.COB;8150;2,554338217;;
T; raincodeData/Delivery/V1\CAPS003.COB;3794;0,693969119;;
T; raincodeData/Delivery/V1\CAPS004.COB;5075;1,045760977;;
T; raincodeData/Delivery/V1\CAPS005.COB;2737;0,438153481;;
T; raincodeData/Delivery/V1\CAPS006.COB;4645;0,891910815;;
T; raincodeData/Delivery/V1\CAPS007.COB;2993;0,510894406;;
T; raincodeData/Delivery/V1\CAPU004.COB;2118;0,30795058;;
T; raincodeData/Delivery/V1\CAPU005.COB;853;0,108549452;;
T; raincodeData/Delivery/V1\CAPVA01.COB;960;0,128100657;;
T; raincodeData/Delivery/V1\CAPVA02.COB;1236;0,173051226;;
T; raincodeData/Delivery/V1\CAPVA03.COB;1101;0,146965468;;
T; raincodeData/Delivery/V1\CAPVA04.COB;1369;0,192001224;;
T; raincodeData/Delivery/V1\CAPVA05.COB;736;0,094950378;;
T; raincodeData/Delivery/V1\CAPVA06.COB;836;0,113149822;;
T; raincodeData/Delivery/V1\CAPVA07.COB;805;0,104000795;;
T; raincodeData/Delivery/V1\CVDB001.COB;7263;1,659058225;;
