mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V1\ALCP667.COB;1098;0,151099539;;
T; raincodeData/Delivery/V1\ALCP676.COB;1958;0,231704021;;
T; raincodeData/Delivery/V1\ALCP679.COB;1586;0,192403507;;
T; raincodeData/Delivery/V1\ALCP680.COB;575;0,065109062;;
T; raincodeData/Delivery/V1\ALCP686.COB;3501;0,441671062;;
T; raincodeData/Delivery/V1\ALCP687.COB;2884;0,383955908;;
T; raincodeData/Delivery/V1\ALCP688.COB;3488;0,437399411;;
T; raincodeData/Delivery/V1\ALCP689.COB;992;0,107300806;;
T; raincodeData/Delivery/V1\ALCP690.COB;1176;0,142700315;;
T; raincodeData/Delivery/V1\ALCP691.COB;972;0,108402181;;
T; raincodeData/Delivery/V1\ALCP692.COB;2534;0,357333517;;
T; raincodeData/Delivery/V1\ALCP693.COB;2773;0,437342787;;
T; raincodeData/Delivery/V1\ALCP694.COB;2645;0,372814703;;
T; raincodeData/Delivery/V1\ALCP695.COB;2388;0,32975421;;
T; raincodeData/Delivery/V1\ALCP696.COB;2497;0,351607895;;
T; raincodeData/Delivery/V1\ALCP697.COB;2611;0,4054389;;
T; raincodeData/Delivery/V1\ALCP698.COB;302;0,030650926;;
T; raincodeData/Delivery/V1\ALCP700.COB;2187;0,295885539;;
T; raincodeData/Delivery/V1\ALCP701.COB;482;0,051576591;;
T; raincodeData/Delivery/V1\ALCP702.COB;4117;0,574306583;;
T; raincodeData/Delivery/V1\ALCP703.COB;1950;0,241429067;;
T; raincodeData/Delivery/V1\ALCP704.COB;2316;0,263390088;;
T; raincodeData/Delivery/V1\ALCP705.COB;2988;0,354996133;;
T; raincodeData/Delivery/V1\ALCP706.COB;3630;0,498520374;;
T; raincodeData/Delivery/V1\ALCP707.COB;1426;0,158139849;;
T; raincodeData/Delivery/V1\ALCP754.COB;1831;0,210672927;;
T; raincodeData/Delivery/V1\ALCP755.COB;1752;0,198705816;;
T; raincodeData/Delivery/V1\ALCP787.COB;1244;0,143141913;;
T; raincodeData/Delivery/V1\ALCP901.COB;19907;2,74090445;;
T; raincodeData/Delivery/V1\ALCP936.COB;1346;0,169807816;;
T; raincodeData/Delivery/V1\ALCP998.COB;1601;0,212084413;;
T; raincodeData/Delivery/V1\ALCS024.COB;4550;0,839900994;;
T; raincodeData/Delivery/V1\ALCS025.COB;2498;0,462002754;;
T; raincodeData/Delivery/V1\ALCS026.COB;4377;0,791700315;;
T; raincodeData/Delivery/V1\ALCS027.COB;3947;0,706300402;;
T; raincodeData/Delivery/V1\ALCS028.COB;3214;0,589999723;;
T; raincodeData/Delivery/V1\ALCS029.COB;3131;0,561499739;;
T; raincodeData/Delivery/V1\ALCS030.COB;2452;0,364500189;;
T; raincodeData/Delivery/V1\ALCS031.COB;2486;0,40979991;;
T; raincodeData/Delivery/V1\ALCS032.COB;2925;0,491745853;;
T; raincodeData/Delivery/V1\ALCS048.COB;2712;0,402386332;;
T; raincodeData/Delivery/V1\ALCS049.COB;3321;0,519699669;;
T; raincodeData/Delivery/V1\ALCS065.COB;2422;0,38084569;;
T; raincodeData/Delivery/V1\ALCS066.COB;4426;0,836676717;;
