mean(T/F); filename; file size; fuzzy time (s); parsing time (s); parsing/fuzzy
T; raincodeData/Delivery/V2\ALCP754.COB;882;0,059165537;;
T; raincodeData/Delivery/V2\ALCP755.COB;779;0,045511961;;
T; raincodeData/Delivery/V2\ALCP787.COB;862;0,045650387;;
T; raincodeData/Delivery/V2\ALCP901.COB;3653;0,159204876;;
T; raincodeData/Delivery/V2\ALCP936.COB;991;0,049185002;;
T; raincodeData/Delivery/V2\ALCP998.COB;888;0,050138652;;
T; raincodeData/Delivery/V2\ALCS024.COB;2720;0,19696455;;
T; raincodeData/Delivery/V2\ALCS025.COB;1626;0,090088427;;
T; raincodeData/Delivery/V2\ALCS026.COB;2529;0,134538472;;
T; raincodeData/Delivery/V2\ALCS027.COB;2288;0,118412578;;
T; raincodeData/Delivery/V2\ALCS028.COB;2019;0,106150246;;
T; raincodeData/Delivery/V2\ALCS029.COB;1937;0,102459288;;
T; raincodeData/Delivery/V2\ALCS030.COB;1508;0,077029526;;
T; raincodeData/Delivery/V2\ALCS031.COB;1589;0,081424296;;
T; raincodeData/Delivery/V2\ALCS032.COB;1664;0,084234548;;
